,LocYear,fam1: A,fam1: B,fam1: G,fam1: H,fam1: N,fam4,fam5,fam7,fam8,fam15,fam16
1041,MT2023,2.3251599703656236,1.4507240631732488,0.4710632026780927,-0.9217406465660511,-1.71009489994174,-0.9806310425481619,0.5245682677650952,-0.030721730665128844,0.6993643991817066,-1.1134760583263699,-0.2568550976834093
1042,MT2024,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-1.2082843669009347,1.3972191139540004,-0.030721730665128844,-0.2406698271280431,-1.2420621205708267,-0.1791228719446706
1043,NC1990,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.047239788096700715
1044,NC1991,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.04017922891605997
1045,NC1992,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.031136427184704576
1046,NC1993,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.020942036923886385
1047,NC1994,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.023037550477499013
1048,NC1995,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.0197338128929746
1049,NC1996,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.024396802512274773
1050,NC1997,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.019412878384763656
1051,NC1998,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.024944279026281675
1052,NC1999,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,-0.07001774513707237,-0.34808257842381,-0.030721730665128844,-0.2406698271280431,-0.21337362261517193,0.0197338128929746
1053,NC2000,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,0.15763557921570034,-0.34808257842381,-2.347832543506823,2.579432851801207,-0.7277178715929993,0.02547287703980558
1054,NC2001,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,0.15763557921570034,-0.34808257842381,-1.5754622725595917,1.6393986254914577,-0.8563039338374562,0.00627344204859799
1055,NC2002,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,0.15763557921570034,-0.34808257842381,-1.5754622725595917,1.6393986254914577,-0.5991318093485425,-0.004676088231540067
1056,NC2003,-0.2376128280923193,0.009085954466637477,-0.22184805960488713,0.05994613990196951,-0.05417681575165389,0.15763557921570034,-0.34808257842381,-0.8030920016123608,2.579432851801207,-0.7277178715929993,-0.015663375512644115
