,LocYear,d1: 0 to 4,d1: 12 to 14,d1: 15 to 17,d1: 5 to 11,d2: Female,d2: Male,d3: Foreign-born,d3: Native-born,d4: H or L,d4: AI or AN,d4: A,d4: B,d4: NH or PI,d4: 2 or more,d4: W,d5
848,MI2001,-0.013972254543974931,0.0022228291662483675,-0.003524157784328062,0.008294600695999351,-0.0014160995778277864,-0.00023769789117867874,-0.1521468242040133,-0.12396250104178205,-0.1680601674442249,-0.013207563000101102,-0.10369686727785693,0.14127227449290441,-0.1907857414576805,-0.052806784385761515,0.158353394442273,-0.15861263433746206
849,MI2001-2003,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.11817645624478602
850,MI2002,-0.015948941557738006,0.011505084922506703,-0.0006003586917447565,0.0018677768837794511,-0.002316750311714436,-0.0012536351465766544,-0.1521468242040133,-0.12396250104178205,-0.16528088379382655,-0.016445537618658745,-0.0987087343065432,0.139109095658619,-0.19036087789007564,-0.04100158106776626,0.1543347703893589,-0.15861263433746206
851,MI2002-2004,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.11957080721349898
852,MI2003,-0.01812215740563939,0.016802502196122338,0.00045648131352141603,-0.003570557980879826,-0.0038769464423851997,-0.0029383908166234203,-0.1521468242040133,-0.12396250104178205,-0.1627165695383975,-0.019430105527937967,-0.09285122653382671,0.13621876129831578,-0.19096782584379687,-0.030190092595888125,0.14915659404104079,-0.15861263433746206
853,MI2004,-0.019777716304420476,0.019292633730192993,0.0021416789105711403,-0.008567034994673354,-0.005447625413799551,-0.004724823554068507,-0.1521468242040133,-0.12396250104178205,-0.16001796323813014,-0.023555003628970096,-0.08850688714722522,0.1329330633346448,-0.19108921543454113,-0.01829132521770652,0.14397564032195523,-0.15861263433746206
854,MI2005,-0.02289820113286849,0.011284019020869158,0.010818135478628116,-0.012592028142690042,-0.0077979656655183015,-0.006956926879966479,0.030798273038025816,0.08794401858075915,-0.15734284528030598,-0.026272086678455424,-0.08384572020909212,0.1284194740036862,-0.1924245009327279,-0.0075379109900819835,0.13784505724797094,-0.11678210527607305
855,MI2006,-0.02725799678939266,0.003344487405807054,0.01512794401074194,-0.015734402691025797,-0.010763954418407388,-0.010021823727157665,-0.010271034506105415,0.08457227873204351,-0.1546013472242728,-0.02891877897536341,-0.08096892604118507,0.12232878448396314,-0.19254589052347215,0.0036381546818326275,0.13065282419813473,-0.11259905236993416
856,MI2007,-0.030928762353427928,-0.00344889287263993,0.016769418912538334,-0.02011101704624912,-0.014257361096208274,-0.013665738136438878,-0.002803887679899736,0.0801743571902405,-0.1522749800901161,-0.032142675443405586,-0.07882210255200685,0.11508422541696631,-0.19412395520314743,0.014469001235128629,0.12285975327227681,-0.10841599946379527
857,MI2008,-0.03535144723687635,-0.010479667784095415,0.007951175889874137,-0.024120650765557874,-0.01960754094071728,-0.01922589022781508,-0.028938901571619612,0.07284448795390218,-0.1502003467130137,-0.036943324769180184,-0.07774995811762386,0.10276176949702336,-0.1947309031568687,0.023957687476785925,0.11265060122631461,-0.12514821108835086
858,MI2009,-0.04049106930726132,-0.017052610189034506,-0.0003992342935794447,-0.02668924094144723,-0.0244912343721366,-0.024208483239625416,-0.014004607919208253,0.06566121610229061,-0.14849284634062127,-0.04002643973206768,-0.07718473776569146,0.09159318312435423,-0.19551993549670632,0.034249734097284656,0.10339825340973369,-0.10841599946379527
859,MI2010,-0.04345629635674007,-0.02215408268619868,-0.006922660425376079,-0.030058989889762938,-0.028527128058418193,-0.028358282730142535,-0.014004607919208253,0.06375545010084264,-0.14719383888028442,-0.04149056738567635,-0.07599600079234485,0.08283161216954532,-0.19770494813010284,0.04480311481692458,0.09541794140463787,-0.10702164849508229
860,MI2011,-0.04630478527874067,-0.024428172543669007,-0.013114418683179606,-0.03321425538719285,-0.032022937053889484,-0.03174987966274472,-0.047606768637133805,0.058917736404859346,-0.146110822047197,-0.04630529486196642,-0.07098505623732083,0.0752456818855437,-0.1966124418134046,0.0487134472633335,0.08880779897814318,-0.11678210527607305
861,MI2012,-0.049082916878119755,-0.02517301390543642,-0.018637219703607204,-0.0364342499056062,-0.034978006181004,-0.03493874752448919,-0.02520532815851677,0.05422662009360281,-0.14485879127174656,-0.05202102397124643,-0.06634416626248575,0.06864467723019618,-0.19655174701803246,0.05247214140530247,0.08272095949374601,-0.10004989365151747
862,MI2013,-0.05089098215219216,-0.026598009731617082,-0.022677196745014772,-0.039178650685098876,-0.03730432325601869,-0.037582976340784446,-0.028938901571619612,0.05100147762961395,-0.14397287226872596,-0.05701876740423758,-0.061115244352008,0.06323673014448271,-0.19418464999851956,0.05690836839689675,0.07763142756242185,-0.10562729752636933
863,MI2014,-0.05101440226003102,-0.03049932047301605,-0.024848340869308636,-0.041682786115517435,-0.03925893626966698,-0.03970444334949286,-0.03640604839782529,0.048362724704532144,-0.14323452133018547,-0.06024266387227976,-0.057526221848257876,0.059654074055815194,-0.19448812397538018,0.06085096431233546,0.07326447492575863,-0.09586684074537856
864,MI2015,-0.05193533637680312,-0.03579548169037238,-0.025868328888575574,-0.0440152250750223,-0.041467102993800804,-0.041955090238912245,-0.051340342050236645,0.04645695870308418,-0.1425875706807174,-0.06404376451145612,-0.05508031315043381,0.05585893180146103,-0.19467020836149657,0.06466773269855802,0.06870565225857846,-0.10562729752636933
865,MI2016,-0.051535203670497534,-0.038891032341427684,-0.02728556882471561,-0.04637207455515228,-0.043118150410916004,-0.04345795230273209,-0.03640604839782529,0.043525011008548845,-0.1416112726209045,-0.06649336270114756,-0.05148368678544693,0.05294508462774166,-0.1933956176586819,0.06873292979630988,0.06503373665646578,-0.10702164849508229
866,MI2017,-0.05141453496633661,-0.04010815085669349,-0.030996376431858833,-0.04800620805947142,-0.04458858721771979,-0.0448741388336878,-0.006537461093002576,0.04015327115983321,-0.1408172645230964,-0.07002697848053004,-0.04789973352252131,0.050848090008998016,-0.19224241654661153,0.07266907301794262,0.061543738839620075,-0.10144424462023043
867,MI2018,-0.05209766919380136,-0.04164242357743362,-0.03584334950565641,-0.04961428539008961,-0.04648488942973186,-0.046774541562663384,-0.04013962181092813,0.03971347900565291,-0.14029286174724503,-0.07434897068877871,-0.046090014548172735,0.0487023280735394,-0.1921817217512394,0.07655036834222474,0.057382774534874934,-0.10423294655765636
868,MI2019,-0.054348317402353234,-0.04384429019999395,-0.03911005945101225,-0.05093656763653515,-0.04862251537136196,-0.04875286892935817,-0.03640604839782529,0.03648833654166405,-0.1399129633390333,-0.07648884956712985,-0.046204072466724116,0.0465861748660863,-0.19108921543454113,0.07996061701867213,0.053106780790845194,-0.10981035043250822
869,MI2020,-0.056164243829791176,-0.03298191566953088,-0.03200074920282101,-0.04738305409474952,-0.04508826929316418,-0.044412633292115505,-0.1521468242040133,-0.12396250104178205,-0.1353010783619255,-0.0784879469403263,-0.04236665716257321,0.053496329475609075,-0.19036087789007564,0.09020426843562619,0.05669144066134763,-0.15861263433746206
870,MI2021,-0.06137658156880731,-0.03551538114454753,-0.03304946927896871,-0.049012799190866395,-0.047774715626224235,-0.04704102715529136,-0.06254106228954516,0.038833894697292315,-0.1355895764810648,-0.08143028039805912,-0.044036972014247874,0.05170325974139264,-0.1903001830947035,0.0914464119932726,0.051643569291535,-0.12793691302577678
871,MI2022,-0.06454895000946784,-0.039839982845332036,-0.03324996906720183,-0.050144459956025976,-0.04980904190802689,-0.04914311718189312,-0.047606768637133805,0.03165062284568075,-0.13541596699344113,-0.08451339536094662,-0.040166606644737674,0.048670977655651204,-0.18951115075486585,0.09337576744125324,0.047435621131307414,-0.12375386011963789
872,MI2023,-0.0677948202340961,-0.045275566307471135,-0.03162848168323553,-0.05034687528435554,-0.05125283482794072,-0.05090246381531816,-0.014004607919208253,0.030917635922046913,-0.1354317960937833,-0.08814555819393737,-0.03221550241150029,0.046247416183905536,-0.1893290663687495,0.09502120436177185,0.043817401364031804,-0.11259905236993416
873,MI2024,-0.07021369712467036,-0.047870578539193694,-0.032925171902462816,-0.050412975682902185,-0.052421234785819865,-0.05241366006499033,-0.043873195224030964,0.030917635922046913,-0.13523010271845584,-0.0922282218434231,-0.021998447529708802,0.04438990392403004,-0.18847933923353974,0.09695378615665545,0.0402950008882327,-0.15861263433746206
874,MN1990,-0.1426487225806939,-0.16355650016176249,-0.16942680187342266,-0.14521164394378477,-0.15196672727196775,-0.15176819822091545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
875,MN1991,-0.14437149434075025,-0.1580003352987302,-0.16787089853233636,-0.14313482976206196,-0.15045938213004592,-0.1501794940428167,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
876,MN1992,-0.14485534833039876,-0.1513985035998271,-0.16344866021242827,-0.1416263144425327,-0.1481616744745606,-0.14781675235368358,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
877,MN1993,-0.1462298709963621,-0.14620785110825232,-0.1597078713285399,-0.1408314640068971,-0.14673688170349453,-0.14633097537086098,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
878,MN1994,-0.1481857259537065,-0.14196928926123017,-0.1540620221514708,-0.14044363843202176,-0.14547086029119072,-0.14499146334974664,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
879,MN1995,-0.15061875292033872,-0.140610236388663,-0.14819318722860972,-0.14000123203013073,-0.144763050148483,-0.14421180026326197,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
880,MN1996,-0.15150431184696592,-0.1403803780932103,-0.14322004294850968,-0.13980512503859194,-0.14406899873425125,-0.14345922328079733,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
881,MN1997,-0.15113758904246385,-0.1390294895863286,-0.1387053623586374,-0.13947160601521966,-0.14285560991818086,-0.14221492933304575,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
882,MN1998,-0.14993286728919603,-0.1374255057431971,-0.1366934937670521,-0.13868992080419085,-0.14164374984971892,-0.14093542345006813,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
883,MN1999,-0.14865739515563842,-0.13588432471303077,-0.13623253163709556,-0.13849107105752562,-0.14088155997065385,-0.140170345188825,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
884,MN2000,-0.14732728800619038,-0.13558915149209427,-0.13467100680661953,-0.13842003369975142,-0.1401283241847239,-0.1395111110879064,-0.1521468242040133,-0.12396250104178205,-0.2063216560519133,0.023972832511249938,-0.09343165460823263,-0.19472670006875675,-0.19776564292547497,-0.1547787046012734,-0.030924886253532364,-0.15861263433746206
885,MN2000-2002,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
886,MN2001,-0.14625384751412696,-0.1351966339110617,-0.13350985694267756,-0.13942635055563377,-0.13986647155864967,-0.13943881202563752,-0.1521468242040133,-0.12396250104178205,-0.20358373230886062,0.021157202408156335,-0.09014932117436511,-0.19149064026674206,-0.19703730538100947,-0.1482388994289377,-0.03339350597065394,-0.15861263433746206
887,MN2001-2003,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15721828336874907
888,MN2002,-0.14596455707027536,-0.1331059282674498,-0.1327003624705588,-0.1415731049930802,-0.1400800594388003,-0.13974884373934388,-0.1521468242040133,-0.12396250104178205,-0.20135387162517707,0.01821486895042352,-0.08673518747906044,-0.18854283014031048,-0.19618757824579972,-0.141699094256602,-0.03649420898493087,-0.15861263433746206
889,MN2002-2004,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15721828336874907
890,MN2003,-0.1451202691988172,-0.13294954926316643,-0.13353796438962615,-0.14326373925300354,-0.14063674196078796,-0.14028202327924613,-0.1521468242040133,-0.12396250104178205,-0.19909848013449005,0.014779800224649323,-0.08471002576967036,-0.18576309308755728,-0.1964303574272882,-0.13531738008251218,-0.04002285854495671,-0.15861263433746206
891,MN2004,-0.14318131572120868,-0.13383820906662416,-0.13379655290155296,-0.14459260411175248,-0.140775857993156,-0.1405120468087702,-0.1521468242040133,-0.12396250104178205,-0.19656990900886584,0.01130249704732872,-0.08276090267264787,-0.1829432971675025,-0.19503437713372931,-0.12794195106230524,-0.042976592356123555,-0.15861263433746206
892,MN2005,-0.1419392534894546,-0.1370342442184238,-0.1317559522530869,-0.14534055343472635,-0.1408267434492655,-0.1407529047799023,-0.06254106228954516,-0.09676868617496684,-0.19394329958434828,0.00917669631949305,-0.08018826295421116,-0.18042829697691626,-0.19436673438463592,-0.12065040706157573,-0.045882647969116105,-0.14466912465033238
893,MN2006,-0.14076912081099513,-0.13903576986762511,-0.1314161644499753,-0.14493188292089026,-0.14063346607305557,-0.14055725976701905,-0.06627463570264801,-0.09207756986371031,-0.19121303508339663,0.0079659753751628,-0.07694394882652744,-0.17699368452827632,-0.19515576672447357,-0.11251678651916905,-0.048467685810905985,-0.1516408794938972
894,MN2007,-0.13826612957940967,-0.1410743491764759,-0.1322425233902632,-0.1446866806125886,-0.14037598129729117,-0.14024181083250867,-0.055073915463339486,-0.09237076463316385,-0.18866863485743027,0.007247989698873932,-0.07276689438713463,-0.1734763418102092,-0.1947915979522408,-0.10363465349527155,-0.05094070303174267,-0.1321199659319157
895,MN2008,-0.13732003977186785,-0.1422864434667045,-0.1352525186534888,-0.1437412529205127,-0.1403473718777618,-0.14045558269962072,-0.07747535594195652,-0.09295715417207091,-0.18631367321942968,0.006178050259698362,-0.06844536658424343,-0.17090909092314266,-0.1935777020447983,-0.09434600076159888,-0.053945586754543105,-0.14466912465033238
896,MN2009,-0.13744345987970671,-0.14373404830555264,-0.1374611393737141,-0.14207393207916394,-0.14034103849481255,-0.14047745993748306,-0.058807488876442326,-0.09237076463316385,-0.18472514640767346,0.0031653260493882058,-0.06486648256214231,-0.16927364412330853,-0.19321353327256555,-0.08539611445273886,-0.05603856707536913,-0.11817645624478602
897,MN2010,-0.13738921792148454,-0.14462019599649176,-0.13950985995129864,-0.1410393648454795,-0.14031876245823244,-0.14066143709017306,-0.06254106228954516,-0.08841263524554115,-0.18291603342340718,-5.857041865397061e-05,-0.06152838747920522,-0.16887392629523407,-0.19442742918000805,-0.077143119074922,-0.057984809640649025,-0.12793691302577678
898,MN2011,-0.13811008568510386,-0.14460637937763943,-0.14153297152166336,-0.1402916897980183,-0.14055724708514908,-0.14091833836907086,-0.07374178252885367,-0.08885242739972145,-0.18179420976367447,0.001743432847325936,-0.05697367459838674,-0.16682308645838137,-0.19206033216049515,-0.07232295680187338,-0.0603768202141022,-0.12514821108835086
899,MN2012,-0.1395848380564777,-0.1438408130875935,-0.14327813167220338,-0.13973436195633038,-0.14086605410205394,-0.14131025345877626,-0.07374178252885367,-0.08899902478444821,-0.18098028763640367,0.003812920973099735,-0.052847312567239,-0.16507094643640785,-0.19272797490958854,-0.06886431292188132,-0.06263042514431154,-0.13072561496320273
900,MN2013,-0.14020508305701818,-0.14292200793391244,-0.14421879423008213,-0.13894060862274535,-0.14068456992168057,-0.14121816070510812,-0.08120892935505936,-0.08797284309136084,-0.1798278270082668,0.006670785527739743,-0.04790987200417032,-0.16215709926268848,-0.19060365707156413,-0.0647668523550997,-0.06443247587724878,-0.14048607174419347
901,MN2014,-0.13953413361727002,-0.14294964117161713,-0.14416195472625282,-0.13830950066815684,-0.1402152444058895,-0.140821036749245,-0.07000820911575084,-0.08826603786081437,-0.17894037615682598,0.0077970375689771845,-0.042909065930795326,-0.1580667405732205,-0.18708335893998085,-0.060459679239624524,-0.06578088938483834,-0.12235950915092492
902,MN2015,-0.1392924031512799,-0.1430683384881214,-0.143263765643763,-0.13808267481920217,-0.13986734512871166,-0.14059226334759878,-0.03640604839782529,-0.08958541432335528,-0.1780207564885608,0.0083179291380495,-0.03833407608667882,-0.15383095077854894,-0.18247055449169927,-0.05642674561090245,-0.06743388788658991,-0.12235950915092492
903,MN2016,-0.1381548942592874,-0.14143483732289622,-0.1421363447161593,-0.13812683317673746,-0.1391909835082347,-0.1397500938672217,-0.06627463570264801,-0.0876796483219073,-0.17701535330876395,0.00973982234011177,-0.03315584658444612,-0.14817655457443663,-0.1771294124989522,-0.052771294569828764,-0.0685189140664011,-0.11957080721349898
904,MN2017,-0.13736170388470517,-0.1390728235272746,-0.1418833776936222,-0.1378478949803809,-0.1384292304142006,-0.13897647306547997,-0.04013962181092813,-0.08738645355245378,-0.17571277153544662,0.009655353437018963,-0.028697449279293248,-0.1431091078607866,-0.17105993296173963,-0.048560911861442915,-0.06952038767562527,-0.11817645624478602
905,MN2018,-0.13768283199968717,-0.13776652501759817,-0.14160417705393308,-0.1374861255792065,-0.13808154952953824,-0.13867706743873534,-0.055073915463339486,-0.08606707708991287,-0.17475434504053616,0.010922386983411084,-0.025263038620690553,-0.13847098770321653,-0.16735755044403997,-0.04508936259383896,-0.07108404741769102,-0.12654256205706382
906,MN2019,-0.1391729136201238,-0.13711149167837103,-0.14000330179772905,-0.13740192299682552,-0.13800467536408526,-0.1387249890073862,-0.06627463570264801,-0.08548068755100581,-0.17437189355162408,0.009275243373101327,-0.02311114589068783,-0.13524450719555656,-0.16571879096899256,-0.042524416805971715,-0.07244634777911776,-0.12514821108835086
907,MN2020,-0.1404853331744994,-0.12917321611956822,-0.13347175573681394,-0.13512790472151331,-0.13526406768718333,-0.13549549198961164,-0.1521468242040133,-0.12396250104178205,-0.16901808332299528,0.006361066216399446,-0.018206655392978444,-0.13165488434735834,-0.16432281067543367,-0.036629881014231536,-0.0701633490082864,-0.15861263433746206
908,MN2021,-0.14419029475567474,-0.12968819918588295,-0.1323736914760232,-0.13602835122951595,-0.13653969837016877,-0.13673103504221829,-0.058807488876442326,-0.08489429801209875,-0.16897621279950958,0.005741627593718854,-0.01796840107422667,-0.12964932844745528,-0.16031695418087338,-0.03632983075225461,-0.07348809326446974,-0.13351431690062865
909,MN2022,-0.14603648662357,-0.13182663496734842,-0.13082590806405536,-0.13662599757156219,-0.13726039367129048,-0.13766925601454338,-0.047606768637133805,-0.08841263524554115,-0.168222543376767,0.0027852159854705695,-0.015616273331655967,-0.1257009174834255,-0.15697874043540647,-0.036178192447814665,-0.07687486546779246,-0.14606347561904534
910,MN2023,-0.1476212951420613,-0.13498373237510963,-0.12870535734426894,-0.13703357098334773,-0.13796339917865738,-0.13848829812918026,-0.07000820911575084,-0.08650686924409318,-0.16736930380671086,-0.00098772835267486,-0.012511363326646149,-0.12259025935296357,-0.15455094862052143,-0.03561035539289059,-0.08001468312037742,-0.13909172077548052
911,MN2024,-0.1489800955012935,-0.13622534398743188,-0.1282456444341768,-0.13724805443423352,-0.13850435743952966,-0.1391139871320433,-0.09240964959436787,-0.08621367447463964,-0.16650380944929305,-0.005577205420717434,-0.007809642461916997,-0.11860788543622158,-0.15121273487505452,-0.03472310999457174,-0.08316399012308447,-0.15861263433746206
912,MO1990,-0.130276446356351,-0.14599494957230025,-0.14821005169677884,-0.13250308806553243,-0.13722348533617243,-0.1367177003448546,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
913,MO1991,-0.12977647700230316,-0.14107686128899452,-0.1476797578643492,-0.1308763600000546,-0.1355453572471363,-0.135009400599775,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
914,MO1992,-0.1289856449737306,-0.13554518952301864,-0.1442787567835724,-0.13055874895641553,-0.1336903312205521,-0.13314900196289056,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
915,MO1993,-0.1286193152268968,-0.13074265841556887,-0.14113009811540056,-0.1298582492971287,-0.13198403049701757,-0.13140694876510908,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
916,MO1994,-0.12959134684054485,-0.12736637919055907,-0.13610948348045404,-0.1293491939456657,-0.13062453708808341,-0.1300376420295727,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
917,MO1995,-0.13070370004176768,-0.12595959618013833,-0.1303487060758619,-0.1276429259815218,-0.12903988099567762,-0.12845456342692424,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
918,MO1996,-0.13155781435493275,-0.12558466338673602,-0.12558730456277442,-0.1251385162755906,-0.1274180981756383,-0.12683939820874437,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
919,MO1997,-0.13222994296768575,-0.12470919217400095,-0.12206200610549174,-0.12355402663905961,-0.12620842203233126,-0.12567969624739384,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
920,MO1998,-0.13183885058775052,-0.1233915891579908,-0.12124751475391544,-0.12224710382132199,-0.12521823036709312,-0.12471543094428027,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
921,MO1999,-0.1319414386391707,-0.12249476498884758,-0.1224686271713477,-0.12229208500539523,-0.12528374812174056,-0.1248512781736731,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.15861263433746206
922,MO2000,-0.13178146416818215,-0.12246650372301322,-0.1220120373109165,-0.12252439636460273,-0.12521036823653542,-0.1248512781736731,-0.1521468242040133,-0.12396250104178205,-0.21310825516957715,-0.15963440651148397,-0.19662365545228544,-0.07344412508851268,-0.1714847965293445,-0.1700135146771339,-0.014553905712452247,-0.15861263433746206
923,MO2000-2002,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.19068270661786027
924,MO2001,-0.13150868214639816,-0.12209094290148126,-0.12091709609978672,-0.12385545542745283,-0.1253184725317037,-0.12512484782427555,-0.1521468242040133,-0.12396250104178205,-0.21139207432280352,-0.1603242358867419,-0.19468467083691196,-0.07326647272047959,-0.1672361608532957,-0.163212375405657,-0.01646728272365083,-0.15861263433746206
925,MO2001-2003,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.19207705758657323
926,MO2002,-0.13090573168326186,-0.11919824533630359,-0.12067724588582561,-0.1262103849789943,-0.12549231297403488,-0.1253886248065015,-0.1521468242040133,-0.12396250104178205,-0.20956611100591496,-0.16118300306818545,-0.19292564427080847,-0.07369841181138359,-0.1612880709068274,-0.15670806004925406,-0.018293172555675218,-0.15861263433746206
927,MO2002-2004,-0.17166817022955605,-0.16996050299982518,-0.16958545279619902,-0.1705078001992145,-0.1706842762046761,-0.17015007853679545,-0.1521468242040133,-0.12396250104178205,-0.17573702580209993,-0.17647891360324147,-0.17738968845390424,-0.1734567477990291,-0.1865371057816317,-0.1423169396885222,-0.1351366978465268,-0.19207705758657323
928,MO2003,-0.1306777582356614,-0.11731604503173619,-0.1209314621282271,-0.12778911482975983,-0.12574280918930353,-0.12568844714253877,-0.1521468242040133,-0.12396250104178205,-0.20757164436280348,-0.1618728324434434,-0.19077882078163025,-0.07385342221094189,-0.15770707797987196,-0.15017148122382132,-0.020421795801349993,-0.15861263433746206
929,MO2004,-0.12954889661237098,-0.11700140293878047,-0.12047674609759249,-0.12918024022987845,-0.12583628118593387,-0.12580158371548406,-0.1521468242040133,-0.12396250104178205,-0.20568849203822712,-0.16246411476509304,-0.1886167895699785,-0.074085066965338,-0.15406539025754443,-0.1429799539770841,-0.022156032398049034,-0.15861263433746206
930,MO2005,-0.12835793187749286,-0.11908645632922552,-0.11738117927365682,-0.12990542468530306,-0.1255552100184964,-0.12564844305044764,-0.1334789571384991,-0.07287331246450388,-0.20348569400996727,-0.16351997605375315,-0.18583377635732481,-0.07389261023330213,-0.14611437206379593,-0.13482374900635657,-0.023589850056737218,-0.1851053027430084
