,LocYear,hth1_2,hth3_4,hth5_6,hth7,hth8_9,hth10,hth11,hth28,hth30,hth31,hth32,hth33,target
2254,MO2022,0.3955259362610518,-0.8502450404400858,-0.8502450404400861,0.30572389516591036,1.3976920676787685,1.7248279274351406,-0.12698994227301108,-0.1431843098675792,0.5203392653731492,-0.07924724454748595,-0.15947728499356267,-0.2165628133831534,Medium
2255,MO2023,0.4147130812840346,-1.1137753117967917,-1.1137753117967921,0.30572389516591036,1.3976920676787685,1.099297017414678,-0.12698994227301108,-0.15015955232065986,-0.03801672963253273,-0.10320870822656446,-0.16281357816385286,-0.21843986688731956,Medium
2256,MO2024,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.02466649056059994,-0.09424211210583246,-0.15176480262624725,-0.17096915804430413,-0.17511888633807304,-0.03801672963253273,-0.17109952198395353,-0.17871203643452138,-0.17819150809606432,Medium
2257,MS1990,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,0.5211958858571127,-0.09424211210583246,-0.15176480262624725,-0.10926697472338553,-0.19056247426134743,1.6928868548850797,-0.1305932381455113,-0.2050278999103817,-0.1147868065562977,Medium
2258,MS1991,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,0.7941270740659683,-0.09424211210583246,-0.15176480262624725,-0.12436431745084434,-0.18971563971432806,1.8603936533867844,-0.13572783750531384,-0.20567114870100153,-0.11202537207420708,Medium
2259,MS1992,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,0.8659510709630358,-0.09424211210583246,-0.15176480262624725,-0.11386181816217734,-0.18918079684252634,1.8603936533867844,-0.1334457933454016,-0.20660824930683494,-0.11657361710353278,Medium
2260,MS1993,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.0814230616542382,-0.09424211210583246,-0.15176480262624725,-0.12305150503976096,-0.18857909861174943,2.1395716508896254,-0.12888170502557714,-0.20756147592691784,-0.11733165794175374,Medium
2261,MS1994,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.225071055448373,-0.09424211210583246,-0.15176480262624725,-0.12305150503976096,-0.19114188737246596,1.9720648523879207,-0.12260608358581848,-0.20791087290232416,-0.11500338965293225,Medium
2262,MS1995,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.2107062560689597,-0.09424211210583246,-0.15176480262624725,-0.11976947401205253,-0.19292469694513834,1.8603936533867844,-0.1265996608656649,-0.20900385831256962,-0.11588777063085669,Medium
2263,MS1996,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.167611857930719,-0.09424211210583246,-0.15176480262624725,-0.12698994227301108,-0.19305840766308877,1.8045580538862163,-0.12717017190564295,-0.20964352354446736,-0.12305306141118329,Medium
2264,MS1997,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.225071055448373,-0.09424211210583246,-0.15176480262624725,-0.14471290982263665,-0.1898493504322785,1.9720648523879207,-0.12945221606555518,-0.20866521201332963,-0.12565205857079798,Medium
2265,MS1998,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.225071055448373,-0.09424211210583246,-0.15176480262624725,-0.12173869262867759,-0.1865957229621514,2.195407250390194,-0.14999061350476534,-0.20614597023168194,-0.12545352406554963,Medium
2266,MS1999,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.2968950523454406,-0.09424211210583246,-0.15176480262624725,-0.13027197330071952,-0.18492433898777108,2.195407250390194,-0.14257396998505056,-0.20660287396875177,-0.12758325784912278,Medium
2267,MS2000,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.311259851724854,-0.09424211210583246,-0.15176480262624725,-0.13749244156167809,-0.17863993524410096,2.30707844939133,-0.1448560141449628,-0.20411050887751994,-0.13068761556755143,Medium
2268,MS2001,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,1.3543542498630945,-0.09424211210583246,-0.15176480262624725,-0.14536931602817832,-0.18285182285953944,2.7537632453958754,-0.16824696678406323,-0.20732316927189712,-0.14310504644126606,Medium
2269,MS2002,-0.6213927499570364,-0.05965422636996764,-0.059654226369968005,1.4692726448984017,-0.09424211210583246,-0.15176480262624725,-0.13814884776721978,-0.17995475730394683,2.8654344443970103,-0.1574072570244801,-0.2086920887037455,-0.14994546257664082,Medium
2270,MS2003,0.7504881191862339,-0.05965422636996764,-0.059654226369968005,1.454907845518988,-0.09424211210583246,-0.15176480262624725,-0.1519333780835952,-0.17525259705602347,3.2562836409009877,-0.17167003302393158,-0.2071475748945134,-0.1560097892824084,Medium
2271,MS2003,0.7504881191862339,-0.05965422636996764,-0.059654226369968005,1.454907845518988,-1.2618427745459544,-0.15176480262624725,-0.1519333780835952,-0.17525259705602347,3.2562836409009877,-0.17167003302393158,-0.2071475748945134,-0.1560097892824084,Medium
2272,MS2003,0.7504881191862339,-0.05965422636996764,0.07211090930838514,1.454907845518988,-0.09424211210583246,-0.15176480262624725,-0.1519333780835952,-0.17525259705602347,3.2562836409009877,-0.17167003302393158,-0.2071475748945134,-0.1560097892824084,Medium
2273,MS2003,0.7504881191862339,-0.05965422636996764,0.07211090930838514,1.454907845518988,-1.2618427745459544,-0.15176480262624725,-0.1519333780835952,-0.17525259705602347,3.2562836409009877,-0.17167003302393158,-0.2071475748945134,-0.1560097892824084,Medium
2274,MS2003,0.7504881191862339,0.07211090930838551,-0.059654226369968005,1.454907845518988,-0.09424211210583246,-0.15176480262624725,-0.1519333780835952,-0.17525259705602347,3.2562836409009877,-0.17167003302393158,-0.2071475748945134,-0.1560097892824084,Medium
2275,MS2003,0.7504881191862339,0.07211090930838551,-0.059654226369968005,1.454907845518988,-1.2618427745459544,-0.15176480262624725,-0.1519333780835952,-0.17525259705602347,3.2562836409009877,-0.17167003302393158,-0.2071475748945134,-0.1560097892824084,Medium
2276,MS2003,0.7504881191862339,0.07211090930838551,0.07211090930838514,1.454907845518988,-0.09424211210583246,-0.15176480262624725,-0.1519333780835952,-0.17525259705602347,3.2562836409009877,-0.17167003302393158,-0.2071475748945134,-0.1560097892824084,Medium
2277,MS2003,0.7504881191862339,0.07211090930838551,0.07211090930838514,1.454907845518988,-1.2618427745459544,-0.15176480262624725,-0.1519333780835952,-0.17525259705602347,3.2562836409009877,-0.17167003302393158,-0.2071475748945134,-0.1560097892824084,Medium
2278,MS2004,0.9615467144390449,-0.05965422636996764,-0.059654226369968005,1.6416502374513635,-0.09424211210583246,-0.15176480262624725,-0.1624358773722622,-0.17280123389359894,3.2562836409009877,-0.15683674598450204,-0.20634664952012044,-0.1574897737760779,Medium
2279,MS2004,0.9615467144390449,-0.05965422636996764,-0.059654226369968005,1.6416502374513635,-1.391576181483746,-0.15176480262624725,-0.1624358773722622,-0.17280123389359894,3.2562836409009877,-0.15683674598450204,-0.20634664952012044,-0.1574897737760779,Medium
2280,MS2004,0.9615467144390449,-0.05965422636996764,0.20387604498673792,1.6416502374513635,-0.09424211210583246,-0.15176480262624725,-0.1624358773722622,-0.17280123389359894,3.2562836409009877,-0.15683674598450204,-0.20634664952012044,-0.1574897737760779,Medium
2281,MS2004,0.9615467144390449,-0.05965422636996764,0.20387604498673792,1.6416502374513635,-1.391576181483746,-0.15176480262624725,-0.1624358773722622,-0.17280123389359894,3.2562836409009877,-0.15683674598450204,-0.20634664952012044,-0.1574897737760779,Medium
2282,MS2004,0.9615467144390449,0.20387604498673828,-0.059654226369968005,1.6416502374513635,-0.09424211210583246,-0.15176480262624725,-0.1624358773722622,-0.17280123389359894,3.2562836409009877,-0.15683674598450204,-0.20634664952012044,-0.1574897737760779,Medium
2283,MS2004,0.9615467144390449,0.20387604498673828,-0.059654226369968005,1.6416502374513635,-1.391576181483746,-0.15176480262624725,-0.1624358773722622,-0.17280123389359894,3.2562836409009877,-0.15683674598450204,-0.20634664952012044,-0.1574897737760779,Medium
2284,MS2004,0.9615467144390449,0.20387604498673828,0.20387604498673792,1.6416502374513635,-0.09424211210583246,-0.15176480262624725,-0.1624358773722622,-0.17280123389359894,3.2562836409009877,-0.15683674598450204,-0.20634664952012044,-0.1574897737760779,Medium
2285,MS2004,0.9615467144390449,0.20387604498673828,0.20387604498673792,1.6416502374513635,-1.391576181483746,-0.15176480262624725,-0.1624358773722622,-0.17280123389359894,3.2562836409009877,-0.15683674598450204,-0.20634664952012044,-0.1574897737760779,Medium
2286,MS2005,0.8368302717896566,-0.05965422636996764,-0.059654226369968005,1.799663030624912,-0.09424211210583246,3.288655202486297,-0.15652822152238702,-0.17146412671409467,3.7588040364061017,-0.1574072570244801,-0.20712069820409754,-0.15987218783905802,Medium
2287,MS2005,0.8368302717896566,-0.05965422636996764,-0.059654226369968005,1.799663030624912,-1.196976071077059,3.288655202486297,-0.15652822152238702,-0.17146412671409467,3.7588040364061017,-0.1574072570244801,-0.20712069820409754,-0.15987218783905802,Medium
2288,MS2005,0.8368302717896566,-0.05965422636996764,0.2565820992580792,1.799663030624912,-0.09424211210583246,3.288655202486297,-0.15652822152238702,-0.17146412671409467,3.7588040364061017,-0.1574072570244801,-0.20712069820409754,-0.15987218783905802,Medium
2289,MS2005,0.8368302717896566,-0.05965422636996764,0.2565820992580792,1.799663030624912,-1.196976071077059,3.288655202486297,-0.15652822152238702,-0.17146412671409467,3.7588040364061017,-0.1574072570244801,-0.20712069820409754,-0.15987218783905802,Medium
2290,MS2005,0.8368302717896566,0.25658209925807957,-0.059654226369968005,1.799663030624912,-0.09424211210583246,3.288655202486297,-0.15652822152238702,-0.17146412671409467,3.7588040364061017,-0.1574072570244801,-0.20712069820409754,-0.15987218783905802,Medium
2291,MS2005,0.8368302717896566,0.25658209925807957,-0.059654226369968005,1.799663030624912,-1.196976071077059,3.288655202486297,-0.15652822152238702,-0.17146412671409467,3.7588040364061017,-0.1574072570244801,-0.20712069820409754,-0.15987218783905802,Medium
2292,MS2005,0.8368302717896566,0.25658209925807957,0.2565820992580792,1.799663030624912,-0.09424211210583246,3.288655202486297,-0.15652822152238702,-0.17146412671409467,3.7588040364061017,-0.1574072570244801,-0.20712069820409754,-0.15987218783905802,Medium
2293,MS2005,0.8368302717896566,0.25658209925807957,0.2565820992580792,1.799663030624912,-1.196976071077059,3.288655202486297,-0.15652822152238702,-0.17146412671409467,3.7588040364061017,-0.1574072570244801,-0.20712069820409754,-0.15987218783905802,Medium
2294,MS2006,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,2.288066209524971,-0.09424211210583246,2.506741564960719,-0.16834353322213738,-0.15626567510706274,3.7588040364061017,-0.16767645574408516,-0.20056099396326385,-0.14194993659254843,Medium
2295,MS2006,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,2.288066209524971,-1.0672426641392676,2.506741564960719,-0.16834353322213738,-0.15626567510706274,3.7588040364061017,-0.16767645574408516,-0.20056099396326385,-0.14194993659254843,Medium
2296,MS2006,0.2804030661231549,-0.05965422636996764,0.3883472349364323,2.288066209524971,-0.09424211210583246,2.506741564960719,-0.16834353322213738,-0.15626567510706274,3.7588040364061017,-0.16767645574408516,-0.20056099396326385,-0.14194993659254843,Medium
2297,MS2006,0.2804030661231549,-0.05965422636996764,0.3883472349364323,2.288066209524971,-1.0672426641392676,2.506741564960719,-0.16834353322213738,-0.15626567510706274,3.7588040364061017,-0.16767645574408516,-0.20056099396326385,-0.14194993659254843,Medium
2298,MS2006,0.2804030661231549,0.3883472349364327,-0.059654226369968005,2.288066209524971,-0.09424211210583246,2.506741564960719,-0.16834353322213738,-0.15626567510706274,3.7588040364061017,-0.16767645574408516,-0.20056099396326385,-0.14194993659254843,Medium
2299,MS2006,0.2804030661231549,0.3883472349364327,-0.059654226369968005,2.288066209524971,-1.0672426641392676,2.506741564960719,-0.16834353322213738,-0.15626567510706274,3.7588040364061017,-0.16767645574408516,-0.20056099396326385,-0.14194993659254843,Medium
2300,MS2006,0.2804030661231549,0.3883472349364327,0.3883472349364323,2.288066209524971,-0.09424211210583246,2.506741564960719,-0.16834353322213738,-0.15626567510706274,3.7588040364061017,-0.16767645574408516,-0.20056099396326385,-0.14194993659254843,Medium
2301,MS2006,0.2804030661231549,0.3883472349364327,0.3883472349364323,2.288066209524971,-1.0672426641392676,2.506741564960719,-0.16834353322213738,-0.15626567510706274,3.7588040364061017,-0.16767645574408516,-0.20056099396326385,-0.14194993659254843,Medium
2302,MS2007,0.6449588215598284,-0.05965422636996764,-0.059654226369968005,2.417349403939692,-0.09424211210583246,3.445037929991413,-0.1479949408503451,-0.15615424950877071,3.4796260389032607,-0.15911879014441427,-0.19978156994120358,-0.1346041598983597,Medium
2303,MS2007,0.6449588215598284,-0.05965422636996764,-0.059654226369968005,2.417349403939692,-0.8726425537325804,3.445037929991413,-0.1479949408503451,-0.15615424950877071,3.4796260389032607,-0.15911879014441427,-0.19978156994120358,-0.1346041598983597,Medium
2304,MS2007,0.6449588215598284,-0.05965422636996764,0.3356411806650911,2.417349403939692,-0.09424211210583246,3.445037929991413,-0.1479949408503451,-0.15615424950877071,3.4796260389032607,-0.15911879014441427,-0.19978156994120358,-0.1346041598983597,Medium
2305,MS2007,0.6449588215598284,-0.05965422636996764,0.3356411806650911,2.417349403939692,-0.8726425537325804,3.445037929991413,-0.1479949408503451,-0.15615424950877071,3.4796260389032607,-0.15911879014441427,-0.19978156994120358,-0.1346041598983597,Medium
2306,MS2007,0.6449588215598284,0.3356411806650914,-0.059654226369968005,2.417349403939692,-0.09424211210583246,3.445037929991413,-0.1479949408503451,-0.15615424950877071,3.4796260389032607,-0.15911879014441427,-0.19978156994120358,-0.1346041598983597,Medium
2307,MS2007,0.6449588215598284,0.3356411806650914,-0.059654226369968005,2.417349403939692,-0.8726425537325804,3.445037929991413,-0.1479949408503451,-0.15615424950877071,3.4796260389032607,-0.15911879014441427,-0.19978156994120358,-0.1346041598983597,Medium
2308,MS2007,0.6449588215598284,0.3356411806650914,0.3356411806650911,2.417349403939692,-0.09424211210583246,3.445037929991413,-0.1479949408503451,-0.15615424950877071,3.4796260389032607,-0.15911879014441427,-0.19978156994120358,-0.1346041598983597,Medium
2309,MS2007,0.6449588215598284,0.3356411806650914,0.3356411806650911,2.417349403939692,-0.8726425537325804,3.445037929991413,-0.1479949408503451,-0.15615424950877071,3.4796260389032607,-0.15911879014441427,-0.19978156994120358,-0.1346041598983597,Medium
2310,MS2008,0.5202423789104401,-0.05965422636996764,-0.059654226369968005,2.532267798975,-0.09424211210583246,2.037593382445372,-0.17162556424984582,-0.16500144201315733,3.312119240401556,-0.17908667654364635,-0.20254807727467727,-0.14575818937503937,Medium
2311,MS2008,0.5202423789104401,-0.05965422636996764,-0.059654226369968005,2.532267798975,-0.7429091467947894,2.037593382445372,-0.17162556424984582,-0.16500144201315733,3.312119240401556,-0.17908667654364635,-0.20254807727467727,-0.14575818937503937,Medium
2312,MS2008,0.5202423789104401,-0.05965422636996764,0.3356411806650911,2.532267798975,-0.09424211210583246,2.037593382445372,-0.17162556424984582,-0.16500144201315733,3.312119240401556,-0.17908667654364635,-0.20254807727467727,-0.14575818937503937,Medium
2313,MS2008,0.5202423789104401,-0.05965422636996764,0.3356411806650911,2.532267798975,-0.7429091467947894,2.037593382445372,-0.17162556424984582,-0.16500144201315733,3.312119240401556,-0.17908667654364635,-0.20254807727467727,-0.14575818937503937,Medium
2314,MS2008,0.5202423789104401,0.3356411806650914,-0.059654226369968005,2.532267798975,-0.09424211210583246,2.037593382445372,-0.17162556424984582,-0.16500144201315733,3.312119240401556,-0.17908667654364635,-0.20254807727467727,-0.14575818937503937,Medium
2315,MS2008,0.5202423789104401,0.3356411806650914,-0.059654226369968005,2.532267798975,-0.7429091467947894,2.037593382445372,-0.17162556424984582,-0.16500144201315733,3.312119240401556,-0.17908667654364635,-0.20254807727467727,-0.14575818937503937,Medium
2316,MS2008,0.5202423789104401,0.3356411806650914,0.3356411806650911,2.532267798975,-0.09424211210583246,2.037593382445372,-0.17162556424984582,-0.16500144201315733,3.312119240401556,-0.17908667654364635,-0.20254807727467727,-0.14575818937503937,Medium
2317,MS2008,0.5202423789104401,0.3356411806650914,0.3356411806650911,2.532267798975,-0.7429091467947894,2.037593382445372,-0.17162556424984582,-0.16500144201315733,3.312119240401556,-0.17908667654364635,-0.20254807727467727,-0.14575818937503937,Medium
2318,MS2009,-0.7748899101408989,-0.05965422636996764,-0.059654226369968005,2.6040917958720673,-0.09424211210583246,2.6631242924658345,-0.15981025255009546,-0.1662716938336864,3.312119240401556,-0.17109952198395353,-0.20621405784740215,-0.15023424003882024,Medium
2319,MS2009,-0.7748899101408989,-0.05965422636996764,-0.059654226369968005,2.6040917958720673,-1.196976071077059,2.6631242924658345,-0.15981025255009546,-0.1662716938336864,3.312119240401556,-0.17109952198395353,-0.20621405784740215,-0.15023424003882024,Medium
2320,MS2009,-0.7748899101408989,-0.05965422636996764,0.20387604498673792,2.6040917958720673,-0.09424211210583246,2.6631242924658345,-0.15981025255009546,-0.1662716938336864,3.312119240401556,-0.17109952198395353,-0.20621405784740215,-0.15023424003882024,Medium
2321,MS2009,-0.7748899101408989,-0.05965422636996764,0.20387604498673792,2.6040917958720673,-1.196976071077059,2.6631242924658345,-0.15981025255009546,-0.1662716938336864,3.312119240401556,-0.17109952198395353,-0.20621405784740215,-0.15023424003882024,Medium
2322,MS2009,-0.7748899101408989,0.20387604498673828,-0.059654226369968005,2.6040917958720673,-0.09424211210583246,2.6631242924658345,-0.15981025255009546,-0.1662716938336864,3.312119240401556,-0.17109952198395353,-0.20621405784740215,-0.15023424003882024,Medium
2323,MS2009,-0.7748899101408989,0.20387604498673828,-0.059654226369968005,2.6040917958720673,-1.196976071077059,2.6631242924658345,-0.15981025255009546,-0.1662716938336864,3.312119240401556,-0.17109952198395353,-0.20621405784740215,-0.15023424003882024,Medium
2324,MS2009,-0.7748899101408989,0.20387604498673828,0.20387604498673792,2.6040917958720673,-0.09424211210583246,2.6631242924658345,-0.15981025255009546,-0.1662716938336864,3.312119240401556,-0.17109952198395353,-0.20621405784740215,-0.15023424003882024,Medium
2325,MS2009,-0.7748899101408989,0.20387604498673828,0.20387604498673792,2.6040917958720673,-1.196976071077059,2.6631242924658345,-0.15981025255009546,-0.1662716938336864,3.312119240401556,-0.17109952198395353,-0.20621405784740215,-0.15023424003882024,Medium
2326,MS2010,-0.48708273479615666,-0.05965422636996764,-0.059654226369968005,2.6040917958720673,-0.09424211210583246,1.2556797449197936,-0.1834408759495962,-0.17511888633807304,3.0887768423992834,-0.19277894150311978,-0.2113475057168336,-0.16590041736205322,Medium
2327,MS2010,-0.48708273479615666,-0.05965422636996764,-0.059654226369968005,2.6040917958720673,-1.196976071077059,1.2556797449197936,-0.1834408759495962,-0.17511888633807304,3.0887768423992834,-0.19277894150311978,-0.2113475057168336,-0.16590041736205322,Medium
2328,MS2010,-0.48708273479615666,-0.05965422636996764,0.20387604498673792,2.6040917958720673,-0.09424211210583246,1.2556797449197936,-0.1834408759495962,-0.17511888633807304,3.0887768423992834,-0.19277894150311978,-0.2113475057168336,-0.16590041736205322,Medium
2329,MS2010,-0.48708273479615666,-0.05965422636996764,0.20387604498673792,2.6040917958720673,-1.196976071077059,1.2556797449197936,-0.1834408759495962,-0.17511888633807304,3.0887768423992834,-0.19277894150311978,-0.2113475057168336,-0.16590041736205322,Medium
2330,MS2010,-0.48708273479615666,0.20387604498673828,-0.059654226369968005,2.6040917958720673,-0.09424211210583246,1.2556797449197936,-0.1834408759495962,-0.17511888633807304,3.0887768423992834,-0.19277894150311978,-0.2113475057168336,-0.16590041736205322,Medium
2331,MS2010,-0.48708273479615666,0.20387604498673828,-0.059654226369968005,2.6040917958720673,-1.196976071077059,1.2556797449197936,-0.1834408759495962,-0.17511888633807304,3.0887768423992834,-0.19277894150311978,-0.2113475057168336,-0.16590041736205322,Medium
2332,MS2010,-0.48708273479615666,0.20387604498673828,0.20387604498673792,2.6040917958720673,-0.09424211210583246,1.2556797449197936,-0.1834408759495962,-0.17511888633807304,3.0887768423992834,-0.19277894150311978,-0.2113475057168336,-0.16590041736205322,Medium
2333,MS2010,-0.48708273479615666,0.20387604498673828,0.20387604498673792,2.6040917958720673,-1.196976071077059,1.2556797449197936,-0.1834408759495962,-0.17511888633807304,3.0887768423992834,-0.19277894150311978,-0.2113475057168336,-0.16590041736205322,Medium
2334,MS2011,-0.01699768173307874,-0.05965422636996764,-0.059654226369968005,2.4604438020779327,-0.09424211210583246,1.5684451999300248,-0.1676871270165957,-0.17828337332956648,2.6979276458953074,-0.19620200774298813,-0.21166285888437983,-0.17878711161180938,Medium
2335,MS2012,0.7984559817436909,-0.05965422636996764,-0.059654226369968005,2.6040917958720673,-0.09424211210583246,0.9429142899095623,-0.17687681389417934,-0.18291867821851465,2.8095988448964437,-0.21160580582239574,-0.21379686810340004,-0.1892913917985854,Medium
2336,MS2013,0.5586166689564057,-0.05965422636996764,-0.059654226369968005,2.4604438020779327,0.10035799830085473,0.9429142899095623,-0.1834408759495962,-0.18389922348348445,2.5304208473936027,-0.20704171750257128,-0.21385958038103706,-0.1971244804602019,Medium
2337,MS2014,0.21324805854271506,-0.05965422636996764,-0.059654226369968005,2.4604438020779327,-0.5483090363881021,1.4120624724249093,-0.19591259385488827,-0.18577117353479045,2.195407250390194,-0.185362297983405,-0.21367681888620912,-0.20604048460499116,Medium
2338,MS2015,0.08853161589332675,-0.32318449772667357,-0.3231844977266739,2.4604438020779327,0.10035799830085473,1.5684451999300248,-0.177533220099721,-0.18548146697923118,2.195407250390194,-0.1967725187829662,-0.21428960742769101,-0.2117618880744207,Medium
2339,MS2016,0.2612159211001721,-0.32318449772667357,-0.3231844977266739,2.3167958082837976,0.10035799830085473,1.5684451999300248,-0.18278446974405452,-0.18641744200488417,2.195407250390194,-0.195060985663032,-0.21512457660994408,-0.21555209226552546,Medium
2340,MS2016,0.2612159211001721,-0.32318449772667357,-0.3231844977266739,2.3167958082837976,0.10035799830085473,1.5684451999300248,-0.18278446974405452,-0.18641744200488417,2.195407250390194,-0.195060985663032,-0.21512457660994408,-0.21555209226552546,Medium
2341,MS2017,0.165280195985258,-0.5867147690833798,-0.5867147690833802,2.4604438020779327,0.10035799830085473,1.5684451999300248,-0.18475368836067957,-0.18668486344078503,2.7537632453958754,-0.19334945254309785,-0.21614768262510825,-0.21896327603751975,Medium
2342,MS2018,0.2612159211001721,-0.5867147690833798,-0.5867147690833802,2.4604438020779327,0.10035799830085473,1.8812106549402563,-0.1781896263052627,-0.18331981037236594,2.7537632453958754,-0.18935587526325143,-0.21678734785700599,-0.22490126260358387,Medium
2343,MS2019,0.6161781040253542,-0.5867147690833798,-0.5867147690833802,2.6040917958720673,0.10035799830085473,2.037593382445372,-0.177533220099721,-0.1827403972612474,2.7537632453958754,-0.18935587526325143,-0.21743955554443115,-0.22380029852902486,Medium
2344,MS2020,0.4147130812840346,-0.8502450404400858,-0.8502450404400861,2.7477397896662024,0.10035799830085473,2.506741564960719,-0.1722819704553875,-0.18982706531262009,2.7537632453958754,-0.18308025382349277,-0.2195233949413417,-0.22665197596804654,Medium
2345,MS2021,-0.05537197177904437,-1.1137753117967917,-1.1137753117967921,2.6040917958720673,0.10035799830085473,3.91418611250676,-0.16703072081105402,-0.1865511527228346,2.7537632453958754,-0.15056112454474338,-0.22009138899879713,-0.2296480421381579,Medium
2346,MS2022,0.4051195087725432,-1.640835854510204,-1.6408358545102042,2.4604438020779327,0.10035799830085473,2.6631242924658345,-0.17490759527755426,-0.18519176042367191,2.7537632453958754,-0.17965718758362442,-0.22095323487146606,-0.2271573365268605,Medium
2347,MS2023,-0.0841526893135186,-1.9043661258669102,-1.9043661258669102,2.6040917958720673,0.10035799830085473,3.6014206574965284,-0.188035719388388,-0.18764312358609644,2.7537632453958754,-0.14428550310498472,-0.22134025921345463,-0.22872756397746102,Medium
2348,MS2024,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.02466649056059994,-0.09424211210583246,-0.15176480262624725,-0.17096915804430413,-0.17511888633807304,-0.03801672963253273,-0.17109952198395353,-0.17871203643452138,-0.17819150809606432,Medium
2349,MT1990,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.8920904098843523,-0.09424211210583246,-0.15176480262624725,-0.24842509029822324,-0.26731242636489294,-1.9922627121524172,-0.24127237990125483,-0.262275250496188,-0.2515590320810206,Low
2350,MT1991,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.67661841919315,-0.09424211210583246,-0.15176480262624725,-0.24383024685943144,-0.26891695498029805,-1.8805915131512816,-0.24811851238099156,-0.2624544284322938,-0.25192000390874486,Low
2351,MT1992,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.504240826640188,-0.09424211210583246,-0.15176480262624725,-0.23595337239293118,-0.2679141245956699,-1.8805915131512816,-0.24697749030103544,-0.26252789138609717,-0.25130635180161365,Low
2352,MT1993,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.3749576322254666,-0.09424211210583246,-0.15176480262624725,-0.24776868409268155,-0.2680478353136203,-1.5455779161478724,-0.2418428909412329,-0.2627196117777304,-0.2502775820925995,Low
2353,MT1994,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.6335240210549093,-0.09424211210583246,-0.15176480262624725,-0.2503943089148483,-0.26784726923669466,-1.3222355181455998,-0.24640697926105737,-0.2632535620273257,-0.25175756658626897,Low
2354,MT1995,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.4898760272607745,-0.09424211210583246,-0.15176480262624725,-0.240548215831723,-0.2687609591426892,-1.4339067171467361,-0.2401313578212987,-0.26311917857524636,-0.25040392223230296,Low
2355,MT1996,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.2887688359489857,-0.09424211210583246,-0.15176480262624725,-0.24317384065388975,-0.26778041387771945,-1.3222355181455998,-0.25382362278077214,-0.26363162747250896,-0.2516492750379517,Low
2356,MT1997,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.1738504409136785,-0.09424211210583246,-0.15176480262624725,-0.2444866530649731,-0.2680032650743035,-1.0430575206427595,-0.24241340198121095,-0.26364416992803635,-0.25192000390874486,Low
2357,MT1998,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-1.0014728483607165,-0.09424211210583246,-0.15176480262624725,-0.2602404019979736,-0.26644330669821514,-0.5963727246382139,-0.24241340198121095,-0.2637409260135335,-0.2518297609518138,Low
2358,MT1999,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.9871080489813031,-0.09424211210583246,-0.15176480262624725,-0.24973790270930663,-0.2667998686127496,-0.37303032663594116,-0.24241340198121095,-0.2637588438071441,-0.2530390165746901,Low
2359,MT2000,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.8721896539459951,-0.09424211210583246,-0.15176480262624725,-0.24317384065388975,-0.26813697579225393,-0.7638795231399185,-0.24241340198121095,-0.2634506577570421,-0.252696093338352,Low
2360,MT2001,0.2804030661231549,-0.05965422636996764,-0.059654226369968005,-0.7860008576695142,-0.09424211210583246,-0.15176480262624725,-0.2503943089148483,-0.2663541662195815,-0.5963727246382139,-0.261810777340465,-0.2634273646253483,-0.2528765792522142,Low
2361,MT2002,-2.0124607641232894,-0.05965422636996764,-0.059654226369968005,-0.5848936663577253,-0.09424211210583246,-0.15176480262624725,-0.2563019647647235,-0.26642102157855674,-0.4288659261365093,-0.24127237990125483,-0.26328581405582474,-0.25273219052112444,Low
2362,MT2003,-0.5446441698651051,-0.05965422636996764,-0.059654226369968005,-0.6710824626342062,-0.09424211210583246,-0.15176480262624725,-0.2556455585591818,-0.2659530340657303,-0.5405371251376457,-0.2401313578212987,-0.26261748035415006,-0.25383315459568345,Low
