,LocYear,safe1: 1,safe1: 2,safe4,safe5,safe6,safe7,safe9_10,safe1112: E,safe1112: M,Neglect,safe1112: P,safe1112: S,safe1920: 1,safe1920: 2,safe212223
900,MT2021,-0.3729557606841557,0.3778371130759828,-0.228118773460901,-0.22117970749364688,-0.2258400017054806,-0.2374515432416092,0.8643173224231478,-0.25154671559171465,-0.2632637969475282,-0.22647638488068011,-0.2662036053332471,-0.27121808322108665,0.6864371309821884,1.911101400212279,1.7746114193409137
901,MT2021,-0.3729557606841557,0.3778371130759828,-0.228118773460901,-0.22117970749364688,-0.2258400017054806,-0.2374515432416092,0.8643173224231478,-0.25154671559171465,-0.2632637969475282,-0.22647638488068011,-0.2662036053332471,-0.27121808322108665,0.6864371309821884,1.911101400212279,1.7746114193409137
902,MT2022,-0.7310655147568926,-0.19885313646709538,-0.23703893307646615,-0.2269484490191319,-0.16116118986889552,-0.2454795284147353,0.6454484870528373,-0.25511675671279405,-0.26224900591936906,-0.23206795570576097,-0.2652813219001421,-0.2688728493704666,0.01797544041851785,2.422262081403865,0.6907170195039483
903,MT2022,-0.7310655147568926,-0.19885313646709538,-0.23703893307646615,-0.2269484490191319,-0.16116118986889552,-0.2454795284147353,0.6454484870528373,-0.25511675671279405,-0.26224900591936906,-0.23206795570576097,-0.2652813219001421,-0.2688728493704666,0.01797544041851785,2.422262081403865,0.6907170195039483
904,MT2022,-0.7310655147568926,-0.19885313646709538,-0.23703893307646615,-0.2269484490191319,-0.16116118986889552,-0.2454795284147353,0.6454484870528373,-0.25511675671279405,-0.26224900591936906,-0.23206795570576097,-0.2652813219001421,-0.2688728493704666,0.01797544041851785,2.422262081403865,0.6907170195039483
905,MT2022,-0.7310655147568926,-0.19885313646709538,-0.23703893307646615,-0.2269484490191319,-0.16116118986889552,-0.2454795284147353,0.6454484870528373,-0.25511675671279405,-0.26224900591936906,-0.23206795570576097,-0.2652813219001421,-0.2688728493704666,0.01797544041851785,2.422262081403865,0.6907170195039483
906,MT2022,-0.7310655147568926,-0.19885313646709538,-0.23703893307646615,-0.2269484490191319,-0.16116118986889552,-0.2454795284147353,0.6454484870528373,-0.25511675671279405,-0.26224900591936906,-0.23206795570576097,-0.2652813219001421,-0.2688728493704666,0.01797544041851785,2.422262081403865,0.6907170195039483
907,MT2022,-0.7310655147568926,-0.19885313646709538,-0.23703893307646615,-0.2269484490191319,-0.16116118986889552,-0.2454795284147353,0.6454484870528373,-0.25511675671279405,-0.26224900591936906,-0.23206795570576097,-0.2652813219001421,-0.2688728493704666,0.01797544041851785,2.422262081403865,0.6907170195039483
908,MT2023,-0.3729557606841557,-0.054680574081325845,-0.24106642989285842,-0.23302080851964238,-0.16116118986889552,-0.2511686517657696,0.4265796516825268,-0.24992396962758762,-0.26478598348976695,-0.23393732701710454,-0.26356850981008995,-0.26850254928878975,0.01797544041851785,-0.13354132455406723,0.1487698195854659
909,MT2024,-0.3729557606841557,-0.054680574081325845,-0.17307631697020656,-0.1752423078722848,-0.16116118986889552,-0.18302559651671482,0.4265796516825268,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.13354132455406723,0.1487698195854659
910,NC2000,-0.3729557606841557,-0.054680574081325845,-0.1159156954871873,-0.1444554452046965,-0.07073203139947794,-0.047245185872030596,1.3020549931637688,-0.2398629446500001,0.08734650328145603,0.1797231122762283,-0.19156452463982035,-0.13210868587115188,0.01797544041851785,-0.13354132455406723,0.1487698195854659
911,NC2001,-0.3729557606841557,-0.054680574081325845,-0.12059952511810276,-0.12144120269776165,-0.07224675767199751,-0.07120271642805262,1.3020549931637688,-0.24164796521053983,0.11119409244319592,0.17500832622549445,-0.1935408462821882,-0.13865065398077614,0.01797544041851785,-0.13354132455406723,0.1487698195854659
912,NC2002,1.4175930096795288,0.23366455069021322,-0.11123186585627184,-0.11643150610984047,-0.07270117555375337,-0.08327630042858088,1.0831861577934583,-0.24132341601771443,0.07922817505618288,0.1671172632563715,-0.20065560419471257,-0.13593512004847927,0.6864371309821884,-0.8150888994761821,0.1487698195854659
913,NC2003,1.0594832556067917,-0.054680574081325845,-0.11582619555793414,-0.1266634318682007,-0.07694240911680814,-0.08529909984228194,1.0831861577934583,-0.23856474787869847,0.07364682440130758,0.1508884733764771,-0.21231590188468302,-0.1411193211919551,0.01797544041851785,-1.1558626869372401,0.1487698195854659
914,NC2004,1.0594832556067917,0.08949198830444369,-0.09709087703427229,-0.1228074835853765,-0.09178672658749978,-0.086120862104098,0.6454484870528373,-0.2388892970715239,0.09495743599264961,0.09750386079500997,-0.20223666150860686,-0.141366187913073,0.6864371309821884,-1.1558626869372401,0.1487698195854659
915,NC2005,1.0594832556067917,-0.054680574081325845,-0.08396422074380858,-0.11406328590464136,-0.09102936345124,-0.08213847575837403,1.0831861577934583,-0.23824019868587307,-0.022758323273811096,0.04076099709670437,-0.20329069971786973,-0.13149151906835715,0.01797544041851785,-0.9854757932067111,0.1487698195854659
916,NC2006,0.701373501534055,0.08949198830444369,-0.08742488467493083,-0.11117891514189887,-0.08633371200642938,-0.08346593787361535,0.6454484870528373,-0.24310843657825412,-0.0826309939352006,-0.05106980068443103,-0.15974574619769755,-0.119888783175816,-0.6504862501451536,-1.1558626869372401,-0.3931773803330164
917,NC2007,0.701373501534055,0.23366455069021322,-0.09911954209734396,-0.10486366126136794,-0.04286106798511809,-0.08479339998885668,0.2077108163122163,-0.2395383954571747,0.0051484300005653644,0.02739416506515016,-0.11389508409476282,-0.05002550109945126,0.01797544041851785,-0.8150888994761821,-0.3931773803330164
918,NC2008,0.34326374746131827,0.08949198830444369,-0.12671535361706882,-0.11075384997686313,-0.016656303470529748,-0.09693019647106309,0.2077108163122163,-0.24229706359619063,-0.03950237523843697,0.014473996975244423,-0.12937627029331117,-0.0465693670038007,0.01797544041851785,-0.8150888994761821,-0.9351245802514995
919,NC2009,0.34326374746131827,0.08949198830444369,-0.13044451733595055,-0.1296692498209534,-0.01196065202571912,-0.10837165565480976,0.2077108163122163,-0.24619165391009548,-0.060812986829778995,0.016922377099836034,-0.12292028626157611,-0.06236883715534609,0.01797544041851785,-0.3039282182845957,-0.9351245802514995
920,NC2010,0.34326374746131827,-0.054680574081325845,-0.13647084590566344,-0.13540762954893584,-0.028622641023434252,-0.12701933774986648,0.2077108163122163,-0.23872702247511118,-0.046605912435550984,0.013100918932399126,-0.13490997089194123,-0.05693776929075236,0.6864371309821884,0.036845569176461736,-0.3931773803330164
921,NC2011,0.34326374746131827,-0.3430256988528641,-0.12629768728055404,-0.13467894640887457,-0.05164648036573152,-0.13921934671375105,0.2077108163122163,-0.23742882570380958,-0.025802696358288527,0.028717613781145627,-0.1314843467118369,-0.0542222353584555,0.6864371309821884,-0.4743151120151247,-0.9351245802514995
922,NC2012,0.34326374746131827,-0.48719826123863363,-0.1288036852996426,-0.13774548795663238,-0.07194381241749359,-0.14952298122729088,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.8150888994761821,-0.9351245802514995
923,NC2013,-0.014846006611418971,-0.48719826123863363,-0.12062935842785381,-0.1479774137149926,-0.08815138353345285,-0.14313852057779688,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.9854757932067111,-1.4770717801699818
924,NC2014,-0.3729557606841557,-0.054680574081325845,-0.10574253686207792,-0.14427327441968119,-0.09693679591406629,-0.12771467504832623,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,-0.6504862501451536,-0.4743151120151247,0.1487698195854659
925,NC2015,-0.7310655147568926,-0.054680574081325845,-0.1117688654317908,-0.13820091491917066,-0.07467031970802879,-0.10729704346628106,-1.3243710312799573,-0.24245933819260332,-0.2515937001236981,-0.20429207577880612,-0.15915284970498716,-0.08532744221931048,-0.6504862501451536,-0.3039282182845957,-2.0190189800884646
926,NC2016,-0.3729557606841557,-0.7755433860101727,-0.10281887250647463,-0.12478100042304242,-0.04589052053015721,-0.09484418457568386,-1.3243710312799573,-0.24521800633161925,-0.25362328218001634,-0.21282831999697688,-0.1584940758241979,-0.1122359148211612,-0.6504862501451536,-0.4743151120151247,-2.0190189800884646
927,NC2017,-0.014846006611418971,-0.7755433860101727,-0.1063988696766011,-0.13643993066402263,-0.0418007595943544,-0.09667734654435045,-1.3243710312799573,-0.23791564949304767,-0.2404309988139475,-0.2116537592615309,-0.15711065067454036,-0.10520021326930115,0.01797544041851785,-0.4743151120151247,-2.0190189800884646
928,NC2018,-0.3729557606841557,-0.19885313646709538,-0.11373786387536036,-0.13786693514664258,-0.042709595357866136,-0.1022400449320284,-1.3243710312799573,-0.2406743176320636,-0.2419531853561862,-0.22144727975989734,-0.16086566179503933,-0.12569015112208656,0.01797544041851785,-0.4743151120151247,-2.0190189800884646
929,NC2019,-0.3729557606841557,-0.054680574081325845,-0.11275336465357559,-0.14527521373726543,-0.039074252303819196,-0.09958512070154574,-1.5432398666502678,-0.239376120860762,-0.23992360329986792,-0.23362300794705562,-0.17015437351416834,-0.13235555259226978,0.01797544041851785,-0.13354132455406723,0.1487698195854659
930,NC2020,-0.3729557606841557,-0.054680574081325845,-0.12602918749279457,-0.14281590813955866,-0.04286106798511809,-0.10122864522517785,0.2077108163122163,-0.2314246656365396,0.22180631451254262,0.05205994050951566,-0.20368596404634332,-0.15938745855467945,0.01797544041851785,-0.13354132455406723,0.1487698195854659
931,NC2021,-1.0891752688296297,-1.6405787603247892,-0.11400636366311985,-0.15581075747065118,-0.07376148394451706,-0.09421205975890228,-0.011158019058094222,-0.13811677269923603,0.1441748008583681,0.028105518749997723,-0.20783623949531585,-0.14864875618605095,-1.318947940708824,-0.4743151120151247,-0.3931773803330164
932,NC2021,-1.0891752688296297,-1.6405787603247892,-0.11400636366311985,-0.15581075747065118,-0.07376148394451706,-0.09421205975890228,-0.011158019058094222,-0.13811677269923603,0.1441748008583681,0.028105518749997723,-0.20783623949531585,-0.14864875618605095,-1.318947940708824,-0.4743151120151247,-0.3931773803330164
933,NC2021,-1.0891752688296297,-1.6405787603247892,-0.11400636366311985,-0.15581075747065118,-0.07376148394451706,-0.09421205975890228,-0.011158019058094222,-0.13811677269923603,0.1441748008583681,0.028105518749997723,-0.20783623949531585,-0.14864875618605095,-1.318947940708824,-0.4743151120151247,-0.3931773803330164
934,NC2021,-1.0891752688296297,-1.6405787603247892,-0.11400636366311985,-0.15581075747065118,-0.07376148394451706,-0.09421205975890228,-0.011158019058094222,-0.13811677269923603,0.1441748008583681,0.028105518749997723,-0.20783623949531585,-0.14864875618605095,-1.318947940708824,-0.4743151120151247,-0.3931773803330164
935,NC2021,-1.0891752688296297,-1.6405787603247892,-0.11400636366311985,-0.15581075747065118,-0.07376148394451706,-0.09421205975890228,-0.011158019058094222,-0.13811677269923603,0.1441748008583681,0.028105518749997723,-0.20783623949531585,-0.14864875618605095,-1.318947940708824,-0.4743151120151247,-0.3931773803330164
936,NC2021,-1.0891752688296297,-1.6405787603247892,-0.11400636366311985,-0.15581075747065118,-0.07376148394451706,-0.09421205975890228,-0.011158019058094222,-0.13811677269923603,0.1441748008583681,0.028105518749997723,-0.20783623949531585,-0.14864875618605095,-1.318947940708824,-0.4743151120151247,-0.3931773803330164
937,NC2022,-1.0891752688296297,-1.2080610731674806,-0.1258800209440393,-0.15544641590062053,-0.16116118986889552,-0.11039445506851082,0.2077108163122163,0.34757109436398065,0.0914056673940926,-0.02254948085472874,-0.11626667006560426,-0.04002739889417645,-1.318947940708824,-0.13354132455406723,0.1487698195854659
938,NC2022,-1.0891752688296297,-1.2080610731674806,-0.1258800209440393,-0.15544641590062053,-0.16116118986889552,-0.11039445506851082,0.2077108163122163,0.34757109436398065,0.0914056673940926,-0.02254948085472874,-0.11626667006560426,-0.04002739889417645,-1.318947940708824,-0.13354132455406723,0.1487698195854659
939,NC2022,-1.0891752688296297,-1.2080610731674806,-0.1258800209440393,-0.15544641590062053,-0.16116118986889552,-0.11039445506851082,0.2077108163122163,0.34757109436398065,0.0914056673940926,-0.02254948085472874,-0.11626667006560426,-0.04002739889417645,-1.318947940708824,-0.13354132455406723,0.1487698195854659
940,NC2022,-1.0891752688296297,-1.2080610731674806,-0.1258800209440393,-0.15544641590062053,-0.16116118986889552,-0.11039445506851082,0.2077108163122163,0.34757109436398065,0.0914056673940926,-0.02254948085472874,-0.11626667006560426,-0.04002739889417645,-1.318947940708824,-0.13354132455406723,0.1487698195854659
941,NC2022,-1.0891752688296297,-1.2080610731674806,-0.1258800209440393,-0.15544641590062053,-0.16116118986889552,-0.11039445506851082,0.2077108163122163,0.34757109436398065,0.0914056673940926,-0.02254948085472874,-0.11626667006560426,-0.04002739889417645,-1.318947940708824,-0.13354132455406723,0.1487698195854659
942,NC2022,-1.0891752688296297,-1.2080610731674806,-0.1258800209440393,-0.15544641590062053,-0.16116118986889552,-0.11039445506851082,0.2077108163122163,0.34757109436398065,0.0914056673940926,-0.02254948085472874,-0.11626667006560426,-0.04002739889417645,-1.318947940708824,-0.13354132455406723,0.1487698195854659
943,NC2023,-0.3729557606841557,-0.054680574081325845,-0.13650067921541448,-0.14904007662758195,-0.16116118986889552,-0.11500896623101639,0.2077108163122163,0.3242035524805516,0.05132142178180642,-0.011018933916618241,-0.11863825603644572,-0.09520211106402635,0.01797544041851785,-0.13354132455406723,0.1487698195854659
944,NC2024,-0.3729557606841557,-0.054680574081325845,-0.17307631697020656,-0.1752423078722848,-0.16116118986889552,-0.18302559651671482,0.4265796516825268,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.13354132455406723,0.1487698195854659
945,ND2000,-0.3729557606841557,-0.054680574081325845,-0.24873359049887928,-0.2546687701389624,-0.25689189029213155,-0.26014482416406803,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.13354132455406723,0.1487698195854659
946,ND2001,-0.3729557606841557,-0.054680574081325845,-0.24852475733062188,-0.2553670914815211,-0.2512874030838092,-0.2602080366457462,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.13354132455406723,0.1487698195854659
947,ND2002,3.9243612881886873,2.6845981112482935,-0.24759992472833922,-0.2542740667714292,-0.2524991841018248,-0.2602080366457462,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.6864371309821884,-1.1558626869372401,0.1487698195854659
948,ND2003,3.5662515341159504,2.972943236019831,-0.2474209248698329,-0.25384900160639345,-0.25507421876510805,-0.26046088657245886,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-1.1558626869372401,0.1487698195854659
949,ND2004,2.850032025970477,3.117115798405601,-0.247480591489335,-0.2539704487964037,-0.25386243774709244,-0.262926173357907,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,-0.6504862501451536,-1.8374102618593553,0.1487698195854659
950,ND2005,2.4919222718977396,2.828770673634063,-0.2459889260017823,-0.2528470622888092,-0.2502270946930455,-0.2586909370854704,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,-1.318947940708824,-1.8374102618593553,1.2326642194224313
951,ND2006,2.1338125178250023,3.117115798405601,-0.2504639224644404,-0.2537579162138858,-0.2505300399475494,-0.26014482416406803,0.2077108163122163,-0.13097669045707713,-0.25362328218001634,-0.26012506848486483,-0.26139455600348527,-0.27084778313940977,-1.318947940708824,-1.6670233681288265,1.2326642194224313
952,ND2007,2.1338125178250023,3.4054609231771398,-0.2518660880227399,-0.2534542982388603,-0.2543168556288483,-0.25913342445721754,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,-1.318947940708824,-1.6670233681288265,0.6907170195039483
953,ND2008,2.4919222718977396,2.5404255488625243,-0.2507324222521999,-0.2539097252013986,-0.2514388757110611,-0.26140907379763123,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,-1.318947940708824,-1.8374102618593553,0.1487698195854659
954,ND2009,1.4175930096795288,2.1079078617052156,-0.25070258894244885,-0.253879363403896,-0.2524991841018248,-0.26052409905413704,-0.011158019058094222,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,-1.987409631272495,-2.007797155589884,-0.3931773803330164
955,ND2010,0.701373501534055,2.3962529864767546,-0.25431241942232635,-0.2551241971015007,-0.2512874030838092,-0.26608679744181496,-0.44889568979871525,-0.18306683590555445,-0.2551454687222551,-0.2637810955628023,-0.26633536010940495,-0.2767725844462393,-1.318947940708824,-1.8374102618593553,-0.3931773803330164
956,ND2011,0.34326374746131827,2.5404255488625243,-0.25520741871485797,-0.25916231616934016,-0.25522569139236,-0.2658971599967805,-0.23002685442840473,-0.18128181534501472,-0.2541306776940959,-0.260654447971263,-0.26290973592930067,-0.275167950758973,-0.6504862501451536,-1.3262495806677685,-0.9351245802514995
957,ND2012,0.34326374746131827,2.5404255488625243,-0.25320858696153736,-0.25688518135664873,-0.24977267681128962,-0.2670981971486655,-0.011158019058094222,-0.17511538068133206,-0.25362328218001634,-0.25959568899846663,-0.26317324548161636,-0.2747976506772961,-1.318947940708824,-1.3262495806677685,-0.9351245802514995
958,ND2013,0.34326374746131827,1.8195627369336764,-0.2503744225351872,-0.2566726487741309,-0.2574977808011394,-0.26545467262503336,-0.011158019058094222,-0.16894894601764937,-0.2602194238630508,-0.25772631768712306,-0.26396377413856353,-0.2744273505956193,-0.6504862501451536,-1.3262495806677685,-1.4770717801699818
959,ND2014,-0.3729557606841557,-0.054680574081325845,-0.24894242366713665,-0.2558225184440594,-0.258709561819155,-0.2638743605830794,-0.011158019058094222,-0.15856337184723646,-0.24753453601106148,-0.25658484316957697,-0.2652813219001421,-0.2736867504322656,-0.6504862501451536,-1.1558626869372401,0.1487698195854659
960,ND2015,0.34326374746131827,1.9637352993194461,-0.2478087578965966,-0.2508735454511433,-0.25310507461083265,-0.261725136206022,0.2077108163122163,-0.16716392545710965,-0.25007151358145935,-0.2538221439749364,-0.26225096204851134,-0.27405705051394247,-0.6504862501451536,-1.3262495806677685,-1.4770717801699818
961,ND2016,-0.014846006611418971,1.675390174547907,-0.24667509212605654,-0.250418118488605,-0.2532565472380846,-0.2579955997870107,0.2077108163122163,-0.1631070605467921,-0.24804193152514106,-0.2528626436558397,-0.26475430279551065,-0.2756616842012088,-1.318947940708824,-1.3262495806677685,-2.0190189800884646
962,ND2017,-0.014846006611418971,1.8195627369336764,-0.24634692571879496,-0.25105571623615863,-0.24871236842052594,-0.2554038880382062,0.4265796516825268,-0.13000304287860093,-0.24905672255330022,-0.2506458670565473,-0.2659400957809314,-0.2765257177251214,-1.318947940708824,-0.8150888994761821,-2.0190189800884646
963,ND2018,-0.3729557606841557,1.5312176121621375,-0.2439900942484617,-0.2488393050184723,-0.24719764214800638,-0.25331787614282697,0.6454484870528373,-0.125621628775458,-0.24093839432802705,-0.24935550455845173,-0.263502632422011,-0.2743039172350603,-1.318947940708824,-0.8150888994761821,-1.4770717801699818
964,ND2019,-0.3729557606841557,-0.054680574081325845,-0.2493004233841493,-0.249537626361031,-0.24341082646670748,-0.2538235759962522,0.2077108163122163,-0.17641357745263367,-0.2439827674125045,-0.25248215214999103,-0.26785054003522035,-0.27381018379282457,0.01797544041851785,-0.13354132455406723,0.1487698195854659
965,ND2020,-0.3729557606841557,-0.054680574081325845,-0.24921092345489612,-0.25315068026383475,-0.24341082646670748,-0.2524329013993327,-0.011158019058094222,-0.18241773751990364,-0.25210109563777766,-0.2550297909282823,-0.2673893983186678,-0.2759085509223267,0.01797544041851785,-0.13354132455406723,0.1487698195854659
966,ND2021,-0.3729557606841557,0.5220096754617523,-0.2504042558449383,-0.25135933421118417,-0.2385637023946449,-0.254139638404643,-0.44889568979871525,-0.21032896810288837,-0.2581898418067325,-0.2579744643213722,-0.2692998425729568,-0.2744273505956193,-1.318947940708824,-0.3039282182845957,0.6907170195039483
967,ND2021,-0.3729557606841557,0.5220096754617523,-0.2504042558449383,-0.25135933421118417,-0.2385637023946449,-0.254139638404643,-0.44889568979871525,-0.21032896810288837,-0.2581898418067325,-0.2579744643213722,-0.2692998425729568,-0.2744273505956193,-1.318947940708824,-0.3039282182845957,0.6907170195039483
968,ND2021,-0.3729557606841557,0.5220096754617523,-0.2504042558449383,-0.25135933421118417,-0.2385637023946449,-0.254139638404643,-0.44889568979871525,-0.21032896810288837,-0.2581898418067325,-0.2579744643213722,-0.2692998425729568,-0.2744273505956193,-1.318947940708824,-0.3039282182845957,0.6907170195039483
969,ND2021,-0.3729557606841557,0.5220096754617523,-0.2504042558449383,-0.25135933421118417,-0.2385637023946449,-0.254139638404643,-0.44889568979871525,-0.21032896810288837,-0.2581898418067325,-0.2579744643213722,-0.2692998425729568,-0.2744273505956193,-1.318947940708824,-0.3039282182845957,0.6907170195039483
970,ND2021,-0.3729557606841557,0.5220096754617523,-0.2504042558449383,-0.25135933421118417,-0.2385637023946449,-0.254139638404643,-0.44889568979871525,-0.21032896810288837,-0.2581898418067325,-0.2579744643213722,-0.2692998425729568,-0.2744273505956193,-1.318947940708824,-0.3039282182845957,0.6907170195039483
971,ND2021,-0.3729557606841557,0.5220096754617523,-0.2504042558449383,-0.25135933421118417,-0.2385637023946449,-0.254139638404643,-0.44889568979871525,-0.21032896810288837,-0.2581898418067325,-0.2579744643213722,-0.2692998425729568,-0.2744273505956193,-1.318947940708824,-0.3039282182845957,0.6907170195039483
972,ND2022,-0.7310655147568926,0.23366455069021322,-0.2521047545007484,-0.25618686001409,-0.16116118986889552,-0.2531914511794706,-0.6677645251690257,-0.24440663334955576,-0.2642785879756874,-0.2590497664031185,-0.26989273906566713,-0.27887095157574143,-1.318947940708824,-0.13354132455406723,0.1487698195854659
973,ND2022,-0.7310655147568926,0.23366455069021322,-0.2521047545007484,-0.25618686001409,-0.16116118986889552,-0.2531914511794706,-0.6677645251690257,-0.24440663334955576,-0.2642785879756874,-0.2590497664031185,-0.26989273906566713,-0.27887095157574143,-1.318947940708824,-0.13354132455406723,0.1487698195854659
974,ND2022,-0.7310655147568926,0.23366455069021322,-0.2521047545007484,-0.25618686001409,-0.16116118986889552,-0.2531914511794706,-0.6677645251690257,-0.24440663334955576,-0.2642785879756874,-0.2590497664031185,-0.26989273906566713,-0.27887095157574143,-1.318947940708824,-0.13354132455406723,0.1487698195854659
975,ND2022,-0.7310655147568926,0.23366455069021322,-0.2521047545007484,-0.25618686001409,-0.16116118986889552,-0.2531914511794706,-0.6677645251690257,-0.24440663334955576,-0.2642785879756874,-0.2590497664031185,-0.26989273906566713,-0.27887095157574143,-1.318947940708824,-0.13354132455406723,0.1487698195854659
976,ND2022,-0.7310655147568926,0.23366455069021322,-0.2521047545007484,-0.25618686001409,-0.16116118986889552,-0.2531914511794706,-0.6677645251690257,-0.24440663334955576,-0.2642785879756874,-0.2590497664031185,-0.26989273906566713,-0.27887095157574143,-1.318947940708824,-0.13354132455406723,0.1487698195854659
977,ND2022,-0.7310655147568926,0.23366455069021322,-0.2521047545007484,-0.25618686001409,-0.16116118986889552,-0.2531914511794706,-0.6677645251690257,-0.24440663334955576,-0.2642785879756874,-0.2590497664031185,-0.26989273906566713,-0.27887095157574143,-1.318947940708824,-0.13354132455406723,0.1487698195854659
978,ND2023,-0.3729557606841557,-0.054680574081325845,-0.2559532514586343,-0.2595873813343759,-0.16116118986889552,-0.25009403957724086,-0.8866333605393363,-0.25008624422400033,-0.2663081700320057,-0.2623914744110071,-0.2706832677226143,-0.27788348469126983,0.01797544041851785,-0.13354132455406723,0.1487698195854659
979,ND2024,-0.3729557606841557,-0.054680574081325845,-0.17307631697020656,-0.1752423078722848,-0.16116118986889552,-0.18302559651671482,-1.1055021959096467,-0.22071454227330128,-0.2038985218002183,-0.20043753139346931,-0.19034579296036014,-0.18432099738758703,0.01797544041851785,-0.13354132455406723,0.1487698195854659
980,NE2000,-0.3729557606841557,-0.054680574081325845,-0.18524830734863657,-0.20417710089221744,-0.22886945425051972,-0.2503468895039535,-0.44889568979871525,-0.22379775960514262,-0.2673229610601648,-0.23522768951520012,-0.21719082860252378,-0.2343115084139611,0.01797544041851785,-0.13354132455406723,0.1487698195854659
981,NE2001,-0.3729557606841557,-0.054680574081325845,-0.1788043124424089,-0.20047296159690603,-0.22538558382372476,-0.25850129964043594,-0.44889568979871525,-0.22022771848406317,-0.26783035657424437,-0.23934692364373603,-0.21705907382636594,-0.23443494177452004,0.01797544041851785,-0.13354132455406723,0.1487698195854659
982,NE2002,2.850032025970477,1.9637352993194461,-0.17877447913265787,-0.18350071679297913,-0.2193266787336465,-0.23802045557671261,-0.23002685442840473,-0.21032896810288837,-0.26833775208832394,-0.23028129993916707,-0.21699319643828702,-0.2343115084139611,1.3548988215458588,-0.9854757932067111,0.1487698195854659
983,NE2003,2.850032025970477,2.1079078617052156,-0.1920204686621258,-0.18495808307310166,-0.22992976264128343,-0.22910749566009228,-0.23002685442840473,-0.20610982859615812,-0.2668155655460852,-0.23066179144501578,-0.2198918015137599,-0.23394120833228424,0.01797544041851785,-1.3262495806677685,0.1487698195854659
984,NE2004,2.4919222718977396,2.1079078617052156,-0.15478849809281053,-0.18583857520067568,-0.21766047983387501,-0.2222805476388512,0.2077108163122163,-0.20870622213876133,-0.26833775208832394,-0.21663323505546384,-0.216070913005182,-0.23196627456334107,-0.6504862501451536,-1.1558626869372401,0.1487698195854659
985,NE2005,2.1338125178250023,1.9637352993194461,-0.16114299306978502,-0.17651750336739203,-0.21993256924265434,-0.2225333975655638,0.8643173224231478,-0.1791722455916496,-0.26833775208832394,-0.1926788132959459,-0.21251353404891982,-0.20592183548540297,-0.6504862501451536,-1.1558626869372401,0.6907170195039483
986,NE2006,1.7757027637522655,1.3870450497763687,-0.1654091563641857,-0.1694432045492973,-0.1923645510827984,-0.21899349859158695,0.6454484870528373,-0.16554117949298264,-0.2668155655460852,-0.19628521104703353,-0.22167049099189098,-0.2046875018798135,-0.6504862501451536,-1.3262495806677685,0.1487698195854659
987,NE2007,1.4175930096795288,1.2428724873905992,-0.1720918177484218,-0.16804656186417985,-0.19751462040936488,-0.2295499830318394,-0.23002685442840473,-0.19880747175758653,-0.2038985218002183,-0.22048777944080064,-0.23748106413083397,-0.2435690104558822,-0.6504862501451536,-1.3262495806677685,0.1487698195854659
988,NE2008,0.701373501534055,1.5312176121621375,-0.1790728122301684,-0.17542447865730015,-0.19448516786432576,-0.22474583442429935,-0.011158019058094222,-0.240998866824889,-0.2038985218002183,-0.21519398457681876,-0.23919387622088614,-0.23110224103942842,-0.6504862501451536,-1.1558626869372401,0.1487698195854659
989,NE2009,1.0594832556067917,1.3870450497763687,-0.17244981746543445,-0.17062731465189684,-0.18418502921119279,-0.2279064585082073,0.4265796516825268,-0.2523580885737781,-0.26833775208832394,-0.20381232561925774,-0.23622939375733434,-0.22715237350154208,-0.6504862501451536,-1.1558626869372401,-0.3931773803330164
