,LocYear,hth1_2,hth3_4,hth5_6,hth7,hth8_9,hth10,hth11,hth12,hth13,hth14,hth151617,hth1819,hth2021,hth2223,hth2425,hth26,hth27,hth28,hth29,hth30,hth31,hth32,hth33
199,AR2003,0.745,N.C.,0.168,0.38,N.C.,,143,,,,,,0.66,0.07,,,327,3348.0,,0.13,164,37784.0,5585.0
200,AR2003,0.745,N.C.,0.168,0.38,0.043,,143,,,,,,0.66,0.07,,,327,3348.0,,0.13,164,37784.0,5585.0
201,AR2003,0.745,0.168,N.C.,0.38,N.C.,,143,,,,,,0.66,0.07,,,327,3348.0,,0.13,164,37784.0,5585.0
202,AR2003,0.745,0.168,N.C.,0.38,0.043,,143,,,,,,0.66,0.07,,,327,3348.0,,0.13,164,37784.0,5585.0
203,AR2003,0.745,0.168,0.168,0.38,N.C.,,143,,,,,,0.66,0.07,,,327,3348.0,,0.13,164,37784.0,5585.0
204,AR2003,0.745,0.168,0.168,0.38,0.043,,143,,,,,,0.66,0.07,,,327,3348.0,,0.13,164,37784.0,5585.0
205,AR2004,0.806,N.C.,N.C.,0.388,N.C.,,178,,,,,,,,,,319,3593.0,,0.131,181,38573.0,5716.0
206,AR2004,0.806,N.C.,N.C.,0.388,0.044,,178,,,,,,,,,,319,3593.0,,0.131,181,38573.0,5716.0
207,AR2004,0.806,N.C.,0.167,0.388,N.C.,,178,,,,,,,,,,319,3593.0,,0.131,181,38573.0,5716.0
208,AR2004,0.806,N.C.,0.167,0.388,0.044,,178,,,,,,,,,,319,3593.0,,0.131,181,38573.0,5716.0
209,AR2004,0.806,0.167,N.C.,0.388,N.C.,,178,,,,,,,,,,319,3593.0,,0.131,181,38573.0,5716.0
210,AR2004,0.806,0.167,N.C.,0.388,0.044,,178,,,,,,,,,,319,3593.0,,0.131,181,38573.0,5716.0
211,AR2004,0.806,0.167,0.167,0.388,N.C.,,178,,,,,,,,,,319,3593.0,,0.131,181,38573.0,5716.0
212,AR2004,0.806,0.167,0.167,0.388,0.044,,178,,,,,,,,,,319,3593.0,,0.131,181,38573.0,5716.0
213,AR2005,0.642,N.C.,N.C.,0.402,N.C.,46.0,150,,,,,,,,0.18,,309,3498.0,,0.134,184,39208.0,5646.0
214,AR2005,0.642,N.C.,N.C.,0.402,0.047,46.0,150,,,,,,,,0.18,,309,3498.0,,0.134,184,39208.0,5646.0
215,AR2005,0.642,N.C.,0.162,0.402,N.C.,46.0,150,,,,,,,,0.18,,309,3498.0,,0.134,184,39208.0,5646.0
216,AR2005,0.642,N.C.,0.162,0.402,0.047,46.0,150,,,,,,,,0.18,,309,3498.0,,0.134,184,39208.0,5646.0
217,AR2005,0.642,0.162,N.C.,0.402,N.C.,46.0,150,,,,,,,,0.18,,309,3498.0,,0.134,184,39208.0,5646.0
218,AR2005,0.642,0.162,N.C.,0.402,0.047,46.0,150,,,,,,,,0.18,,309,3498.0,,0.134,184,39208.0,5646.0
219,AR2005,0.642,0.162,0.162,0.402,N.C.,46.0,150,,,,,,,,0.18,,309,3498.0,,0.134,184,39208.0,5646.0
220,AR2005,0.642,0.162,0.162,0.402,0.047,46.0,150,,,,,,,,0.18,,309,3498.0,,0.134,184,39208.0,5646.0
221,AR2006,0.728,N.C.,N.C.,0.418,N.C.,46.0,146,,,,,,,,,,350,3749.0,,0.137,192,40961.0,5946.0
222,AR2006,0.728,N.C.,N.C.,0.418,0.047,46.0,146,,,,,,,,,,350,3749.0,,0.137,192,40961.0,5946.0
223,AR2006,0.728,N.C.,0.159,0.418,N.C.,46.0,146,,,,,,,,,,350,3749.0,,0.137,192,40961.0,5946.0
224,AR2006,0.728,N.C.,0.159,0.418,0.047,46.0,146,,,,,,,,,,350,3749.0,,0.137,192,40961.0,5946.0
225,AR2006,0.728,0.159,N.C.,0.418,N.C.,46.0,146,,,,,,,,,,350,3749.0,,0.137,192,40961.0,5946.0
226,AR2006,0.728,0.159,N.C.,0.418,0.047,46.0,146,,,,,,,,,,350,3749.0,,0.137,192,40961.0,5946.0
227,AR2006,0.728,0.159,0.159,0.418,N.C.,46.0,146,,,,,,,,,,350,3749.0,,0.137,192,40961.0,5946.0
228,AR2006,0.728,0.159,0.159,0.418,0.047,46.0,146,,,,,,,,,,350,3749.0,,0.137,192,40961.0,5946.0
229,AR2007,0.723,N.C.,N.C.,0.434,N.C.,45.0,153,,,,0.19,0.75,0.68,0.1,0.24,,317,3780.0,,0.139,184,41378.0,5926.0
230,AR2007,0.723,N.C.,N.C.,0.434,0.049,45.0,153,,,,0.19,0.75,0.68,0.1,0.24,,317,3780.0,,0.139,184,41378.0,5926.0
231,AR2007,0.723,N.C.,0.157,0.434,N.C.,45.0,153,,,,0.19,0.75,0.68,0.1,0.24,,317,3780.0,,0.139,184,41378.0,5926.0
232,AR2007,0.723,N.C.,0.157,0.434,0.049,45.0,153,,,,0.19,0.75,0.68,0.1,0.24,,317,3780.0,,0.139,184,41378.0,5926.0
233,AR2007,0.723,0.157,N.C.,0.434,N.C.,45.0,153,,,,0.19,0.75,0.68,0.1,0.24,,317,3780.0,,0.139,184,41378.0,5926.0
234,AR2007,0.723,0.157,N.C.,0.434,0.049,45.0,153,,,,0.19,0.75,0.68,0.1,0.24,,317,3780.0,,0.139,184,41378.0,5926.0
235,AR2007,0.723,0.157,0.157,0.434,N.C.,45.0,153,,,,0.19,0.75,0.68,0.1,0.24,,317,3780.0,,0.139,184,41378.0,5926.0
236,AR2007,0.723,0.157,0.157,0.434,0.049,45.0,153,,,,0.19,0.75,0.68,0.1,0.24,,317,3780.0,,0.139,184,41378.0,5926.0
237,AR2008,0.755,N.C.,N.C.,0.446,N.C.,45.0,136,0.09,,,,,,,,,300,3757.0,,0.135,197,40669.0,5940.0
238,AR2008,0.755,N.C.,N.C.,0.446,0.045,45.0,136,0.09,,,,,,,,,300,3757.0,,0.135,197,40669.0,5940.0
239,AR2008,0.755,N.C.,0.152,0.446,N.C.,45.0,136,0.09,,,,,,,,,300,3757.0,,0.135,197,40669.0,5940.0
240,AR2008,0.755,N.C.,0.152,0.446,0.045,45.0,136,0.09,,,,,,,,,300,3757.0,,0.135,197,40669.0,5940.0
241,AR2008,0.755,0.152,N.C.,0.446,N.C.,45.0,136,0.09,,,,,,,,,300,3757.0,,0.135,197,40669.0,5940.0
242,AR2008,0.755,0.152,N.C.,0.446,0.045,45.0,136,0.09,,,,,,,,,300,3757.0,,0.135,197,40669.0,5940.0
243,AR2008,0.755,0.152,0.152,0.446,N.C.,45.0,136,0.09,,,,,,,,,300,3757.0,,0.135,197,40669.0,5940.0
244,AR2008,0.755,0.152,0.152,0.446,0.045,45.0,136,0.09,,,,,,,,,300,3757.0,,0.135,197,40669.0,5940.0
245,AR2009,0.375,N.C.,N.C.,0.45,N.C.,37.0,143,0.07,,0.32,,,,,,0.28,307,3546.0,0.25,0.13,137,39808.0,5753.0
246,AR2009,0.375,N.C.,N.C.,0.45,0.04,37.0,143,0.07,,0.32,,,,,,0.28,307,3546.0,0.25,0.13,137,39808.0,5753.0
247,AR2009,0.375,N.C.,0.15,0.45,N.C.,37.0,143,0.07,,0.32,,,,,,0.28,307,3546.0,0.25,0.13,137,39808.0,5753.0
248,AR2009,0.375,N.C.,0.15,0.45,0.04,37.0,143,0.07,,0.32,,,,,,0.28,307,3546.0,0.25,0.13,137,39808.0,5753.0
249,AR2009,0.375,0.15,N.C.,0.45,N.C.,37.0,143,0.07,,0.32,,,,,,0.28,307,3546.0,0.25,0.13,137,39808.0,5753.0
250,AR2009,0.375,0.15,N.C.,0.45,0.04,37.0,143,0.07,,0.32,,,,,,0.28,307,3546.0,0.25,0.13,137,39808.0,5753.0
251,AR2009,0.375,0.15,0.15,0.45,N.C.,37.0,143,0.07,,0.32,,,,,,0.28,307,3546.0,0.25,0.13,137,39808.0,5753.0
252,AR2009,0.375,0.15,0.15,0.45,0.04,37.0,143,0.07,,0.32,,,,,,0.28,307,3546.0,0.25,0.13,137,39808.0,5753.0
253,AR2010,0.589,N.C.,N.C.,0.45,N.C.,34.0,131,0.07,,0.31,,,,,,,282,3391.0,0.24,0.127,128,38540.0,5229.0
254,AR2010,0.589,N.C.,N.C.,0.45,0.04,34.0,131,0.07,,0.31,,,,,,,282,3391.0,0.24,0.127,128,38540.0,5229.0
255,AR2010,0.589,N.C.,0.14,0.45,N.C.,34.0,131,0.07,,0.31,,,,,,,282,3391.0,0.24,0.127,128,38540.0,5229.0
256,AR2010,0.589,N.C.,0.14,0.45,0.04,34.0,131,0.07,,0.31,,,,,,,282,3391.0,0.24,0.127,128,38540.0,5229.0
257,AR2010,0.589,0.14,N.C.,0.45,N.C.,34.0,131,0.07,,0.31,,,,,,,282,3391.0,0.24,0.127,128,38540.0,5229.0
258,AR2010,0.589,0.14,N.C.,0.45,0.04,34.0,131,0.07,,0.31,,,,,,,282,3391.0,0.24,0.127,128,38540.0,5229.0
259,AR2010,0.589,0.14,0.14,0.45,N.C.,34.0,131,0.07,,0.31,,,,,,,282,3391.0,0.24,0.127,128,38540.0,5229.0
260,AR2010,0.589,0.14,0.14,0.45,0.04,34.0,131,0.07,,0.31,,,,,,,282,3391.0,0.24,0.127,128,38540.0,5229.0
261,AR2011,0.705,N.A.,N.A.,0.45,N.C.,33.0,121,0.06,,,0.22,0.75,0.7,0.08,0.24,0.28,286,3516.0,,0.132,125,38715.0,4845.0
262,AR2012,0.696,N.A.,N.A.,0.45,N.A.,40.0,163,0.07,,,,,,,,,269,3332.0,,0.133,136,38347.0,4349.0
263,AR2013,0.603,N.A.,N.A.,0.45,N.A.,33.0,136,0.06,,,,,,,,0.29,288,3312.0,,0.127,113,37832.0,4155.0
264,AR2014,0.701,0.15,0.15,0.44,0.09,34.0,125,0.05,,0.2,,,,,,,290,3432.0,0.17,0.13,128,38511.0,3782.0
265,AR2015,0.685,0.15,0.15,0.45,0.1,34.0,114,0.05,,0.18,,,,,,0.31,293,3564.0,0.13,0.13,138,38886.0,3677.0
266,AR2016,0.707,0.14,0.14,0.45,0.11,34.0,125,0.04,0.12,0.15,0.27,0.79,0.06,0.06,0.23,,309,3361.0,0.12,0.13,132,38274.0,3372.0
267,AR2016,0.707,0.14,0.14,0.45,0.11,34.0,125,0.04,0.12,0.15,0.27,0.79,0.06,0.06,0.23,,309,3361.0,0.12,0.13,132,38274.0,3372.0
268,AR2017,0.71,0.14,0.14,0.46,0.1,37.0,124,0.04,0.12,0.14,0.28,0.76,0.73,0.07,0.22,0.4,307,3477.0,0.1,0.14,154,37520.0,3178.0
269,AR2018,0.748,0.14,0.14,0.45,0.09,37.0,140,0.05,0.12,0.14,0.27,0.74,0.74,0.07,0.2,,279,3465.0,0.1,0.14,137,37018.0,2928.0
270,AR2019,0.763,0.12,0.12,0.47,0.09,35.0,124,0.06,0.14,0.15,0.29,0.74,0.73,0.07,0.22,0.36,251,3380.0,0.12,0.14,135,36564.0,2882.0
271,AR2020,0.686,0.12,0.12,0.47,0.09,40.0,126,,0.15,,0.28,0.74,0.72,0.08,0.25,,264,3388.0,,0.13,174,35251.0,2676.0
272,AR2021,0.711,0.1,0.1,0.46,0.11,39.0,131,0.06,0.16,0.15,0.29,0.77,0.75,0.08,0.25,0.43,313,3422.0,0.12,0.14,159,35965.0,2609.0
273,AR2022,0.763,0.08,0.08,0.45,0.1,44.0,149,0.06,0.17,0.14,0.3,0.78,0.76,0.07,0.27,,270,3296.0,0.1,0.13,176,35471.0,2440.0
274,AR2023,0.729,0.06,0.06,0.46,0.09,40.0,139,0.07,,,,,,,,0.45,294,3399.0,0.12,0.13,161,35264.0,2436.0
275,AR2024,,,,,,,,0.08,,,,,,,,,,,,,,,
276,AZ1990,,,,0.327,,,258,,,,,,,,,,610,4375.0,,0.102,238,68995.0,9612.0
277,AZ1991,,,,0.351,,,269,,,,,,,,,,584,4367.0,,0.102,263,68109.0,9922.0
278,AZ1992,,,,0.362,,,282,,,,,,,,,,577,4419.0,,0.106,230,68829.0,10147.0
279,AZ1993,,,,0.379,,,320,,,,,,,,,,525,4595.0,,0.111,279,69056.0,10252.0
280,AZ1994,,,,0.383,,,305,,,,,,,,,,554,4797.0,,0.113,277,70846.0,10589.0
281,AZ1995,,,,0.382,,,291,,,,,,,,,,547,4898.0,,0.113,327,72463.0,10745.0
282,AZ1996,,,,0.388,,,289,,,,,,,,,,575,5039.0,,0.103,322,75322.0,11009.0
283,AZ1997,,,,0.376,,,295,,,,,,,,,,536,5205.0,,0.112,291,75699.0,11035.0
284,AZ1998,,,,0.384,,,286,,,,,,,,,,590,5326.0,,0.114,278,78243.0,11561.0
285,AZ1999,,,,0.388,,,243,,,,,,,,,,548,5575.0,,0.121,269,81145.0,11789.0
286,AZ2000,,,,0.393,,,274,,,,,,,,,,573,5977.0,,0.116,291,85273.0,12018.0
287,AZ2001,,,,0.395,,,322,,,,,,,,0.11,,592,5957.0,,0.12,330,85597.0,11653.0
288,AZ2002,0.59,,,0.404,,,280,,,,,,,,,,559,5938.0,,0.126,328,87837.0,11363.0
289,AZ2003,0.684,N.C.,N.C.,0.415,N.C.,,292,,,,,,0.62,0.08,,,593,6414.0,,0.131,310,90967.0,11554.0
290,AZ2003,0.684,N.C.,N.C.,0.415,0.073,,292,,,,,,0.62,0.08,,,593,6414.0,,0.131,310,90967.0,11554.0
291,AZ2003,0.684,N.C.,0.059,0.415,N.C.,,292,,,,,,0.62,0.08,,,593,6414.0,,0.131,310,90967.0,11554.0
292,AZ2003,0.684,N.C.,0.059,0.415,0.073,,292,,,,,,0.62,0.08,,,593,6414.0,,0.131,310,90967.0,11554.0
293,AZ2003,0.684,0.059,N.C.,0.415,N.C.,,292,,,,,,0.62,0.08,,,593,6414.0,,0.131,310,90967.0,11554.0
294,AZ2003,0.684,0.059,N.C.,0.415,0.073,,292,,,,,,0.62,0.08,,,593,6414.0,,0.131,310,90967.0,11554.0
295,AZ2003,0.684,0.059,0.059,0.415,N.C.,,292,,,,,,0.62,0.08,,,593,6414.0,,0.131,310,90967.0,11554.0
296,AZ2003,0.684,0.059,0.059,0.415,0.073,,292,,,,,,0.62,0.08,,,593,6414.0,,0.131,310,90967.0,11554.0
297,AZ2004,0.73,N.C.,N.C.,0.422,N.C.,,257,,,,,,,,,,630,6710.0,,0.133,343,93663.0,11738.0
298,AZ2004,0.73,N.C.,N.C.,0.422,0.075,,257,,,,,,,,,,630,6710.0,,0.133,343,93663.0,11738.0
299,AZ2004,0.73,N.C.,0.059,0.422,N.C.,,257,,,,,,,,,,630,6710.0,,0.133,343,93663.0,11738.0
300,AZ2004,0.73,N.C.,0.059,0.422,0.075,,257,,,,,,,,,,630,6710.0,,0.133,343,93663.0,11738.0
301,AZ2004,0.73,0.059,N.C.,0.422,N.C.,,257,,,,,,,,,,630,6710.0,,0.133,343,93663.0,11738.0
302,AZ2004,0.73,0.059,N.C.,0.422,0.075,,257,,,,,,,,,,630,6710.0,,0.133,343,93663.0,11738.0
303,AZ2004,0.73,0.059,0.059,0.422,N.C.,,257,,,,,,,,,,630,6710.0,,0.133,343,93663.0,11738.0
304,AZ2004,0.73,0.059,0.059,0.422,0.075,,257,,,,,,,,,,630,6710.0,,0.133,343,93663.0,11738.0
305,AZ2005,0.749,N.C.,N.C.,0.431,N.C.,41.0,293,,,,,,,,0.12,,662,6673.0,,0.132,362,96199.0,11828.0
306,AZ2005,0.749,N.C.,N.C.,0.431,0.062,41.0,293,,,,,,,,0.12,,662,6673.0,,0.132,362,96199.0,11828.0
307,AZ2005,0.749,N.C.,0.054,0.431,N.C.,41.0,293,,,,,,,,0.12,,662,6673.0,,0.132,362,96199.0,11828.0
308,AZ2005,0.749,N.C.,0.054,0.431,0.062,41.0,293,,,,,,,,0.12,,662,6673.0,,0.132,362,96199.0,11828.0
309,AZ2005,0.749,0.054,N.C.,0.431,N.C.,41.0,293,,,,,,,,0.12,,662,6673.0,,0.132,362,96199.0,11828.0
310,AZ2005,0.749,0.054,N.C.,0.431,0.062,41.0,293,,,,,,,,0.12,,662,6673.0,,0.132,362,96199.0,11828.0
311,AZ2005,0.749,0.054,0.054,0.431,N.C.,41.0,293,,,,,,,,0.12,,662,6673.0,,0.132,362,96199.0,11828.0
312,AZ2005,0.749,0.054,0.054,0.431,0.062,41.0,293,,,,,,,,0.12,,662,6673.0,,0.132,362,96199.0,11828.0
313,AZ2006,0.705,N.C.,N.C.,0.44,N.C.,43.0,284,,,,,,,,,,651,7289.0,,0.132,419,102429.0,12824.0
314,AZ2006,0.705,N.C.,N.C.,0.44,0.061,43.0,284,,,,,,,,,,651,7289.0,,0.132,419,102429.0,12824.0
315,AZ2006,0.705,N.C.,0.052,0.44,N.C.,43.0,284,,,,,,,,,,651,7289.0,,0.132,419,102429.0,12824.0
316,AZ2006,0.705,N.C.,0.052,0.44,0.061,43.0,284,,,,,,,,,,651,7289.0,,0.132,419,102429.0,12824.0
317,AZ2006,0.705,0.052,N.C.,0.44,N.C.,43.0,284,,,,,,,,,,651,7289.0,,0.132,419,102429.0,12824.0
318,AZ2006,0.705,0.052,N.C.,0.44,0.061,43.0,284,,,,,,,,,,651,7289.0,,0.132,419,102429.0,12824.0
319,AZ2006,0.705,0.052,0.052,0.44,N.C.,43.0,284,,,,,,,,,,651,7289.0,,0.132,419,102429.0,12824.0
320,AZ2006,0.705,0.052,0.052,0.44,0.061,43.0,284,,,,,,,,,,651,7289.0,,0.132,419,102429.0,12824.0
321,AZ2007,0.752,N.C.,N.C.,0.452,N.C.,37.0,271,,,,0.14,0.76,0.64,0.09,0.17,,711,7285.0,,0.127,349,102981.0,12868.0
322,AZ2007,0.752,N.C.,N.C.,0.452,0.059,37.0,271,,,,0.14,0.76,0.64,0.09,0.17,,711,7285.0,,0.127,349,102981.0,12868.0
323,AZ2007,0.752,N.C.,0.047,0.452,N.C.,37.0,271,,,,0.14,0.76,0.64,0.09,0.17,,711,7285.0,,0.127,349,102981.0,12868.0
324,AZ2007,0.752,N.C.,0.047,0.452,0.059,37.0,271,,,,0.14,0.76,0.64,0.09,0.17,,711,7285.0,,0.127,349,102981.0,12868.0
325,AZ2007,0.752,0.047,N.C.,0.452,N.C.,37.0,271,,,,0.14,0.76,0.64,0.09,0.17,,711,7285.0,,0.127,349,102981.0,12868.0
326,AZ2007,0.752,0.047,N.C.,0.452,0.059,37.0,271,,,,0.14,0.76,0.64,0.09,0.17,,711,7285.0,,0.127,349,102981.0,12868.0
327,AZ2007,0.752,0.047,0.047,0.452,N.C.,37.0,271,,,,0.14,0.76,0.64,0.09,0.17,,711,7285.0,,0.127,349,102981.0,12868.0
328,AZ2007,0.752,0.047,0.047,0.452,0.059,37.0,271,,,,0.14,0.76,0.64,0.09,0.17,,711,7285.0,,0.127,349,102981.0,12868.0
329,AZ2008,0.764,N.C.,N.C.,0.453,N.C.,33.0,267,0.16,,,,,,,,,635,7030.0,,0.129,305,99442.0,12051.0
330,AZ2008,0.764,N.C.,N.C.,0.453,0.053,33.0,267,0.16,,,,,,,,,635,7030.0,,0.129,305,99442.0,12051.0
331,AZ2008,0.764,N.C.,0.049,0.453,N.C.,33.0,267,0.16,,,,,,,,,635,7030.0,,0.129,305,99442.0,12051.0
332,AZ2008,0.764,N.C.,0.049,0.453,0.053,33.0,267,0.16,,,,,,,,,635,7030.0,,0.129,305,99442.0,12051.0
333,AZ2008,0.764,0.049,N.C.,0.453,N.C.,33.0,267,0.16,,,,,,,,,635,7030.0,,0.129,305,99442.0,12051.0
334,AZ2008,0.764,0.049,N.C.,0.453,0.053,33.0,267,0.16,,,,,,,,,635,7030.0,,0.129,305,99442.0,12051.0
335,AZ2008,0.764,0.049,0.049,0.453,N.C.,33.0,267,0.16,,,,,,,,,635,7030.0,,0.129,305,99442.0,12051.0
336,AZ2008,0.764,0.049,0.049,0.453,0.053,33.0,267,0.16,,,,,,,,,635,7030.0,,0.129,305,99442.0,12051.0
337,AZ2009,0.4,N.C.,N.C.,0.45,N.C.,31.0,272,0.13,,0.22,,,,,,0.35,556,6575.0,0.2,0.13,264,92798.0,10874.0
338,AZ2009,0.4,N.C.,N.C.,0.45,0.05,31.0,272,0.13,,0.22,,,,,,0.35,556,6575.0,0.2,0.13,264,92798.0,10874.0
339,AZ2009,0.4,N.C.,0.05,0.45,N.C.,31.0,272,0.13,,0.22,,,,,,0.35,556,6575.0,0.2,0.13,264,92798.0,10874.0
340,AZ2009,0.4,N.C.,0.05,0.45,0.05,31.0,272,0.13,,0.22,,,,,,0.35,556,6575.0,0.2,0.13,264,92798.0,10874.0
341,AZ2009,0.4,0.05,N.C.,0.45,N.C.,31.0,272,0.13,,0.22,,,,,,0.35,556,6575.0,0.2,0.13,264,92798.0,10874.0
342,AZ2009,0.4,0.05,N.C.,0.45,0.05,31.0,272,0.13,,0.22,,,,,,0.35,556,6575.0,0.2,0.13,264,92798.0,10874.0
343,AZ2009,0.4,0.05,0.05,0.45,N.C.,31.0,272,0.13,,0.22,,,,,,0.35,556,6575.0,0.2,0.13,264,92798.0,10874.0
344,AZ2009,0.4,0.05,0.05,0.45,0.05,31.0,272,0.13,,0.22,,,,,,0.35,556,6575.0,0.2,0.13,264,92798.0,10874.0
345,AZ2010,0.59,N.C.,N.C.,0.45,N.C.,28.0,249,0.13,,0.23,,,,,,,522,6190.0,0.19,0.122,228,87477.0,9389.0
346,AZ2010,0.59,N.C.,N.C.,0.45,0.05,28.0,249,0.13,,0.23,,,,,,,522,6190.0,0.19,0.122,228,87477.0,9389.0
347,AZ2010,0.59,N.C.,0.05,0.45,N.C.,28.0,249,0.13,,0.23,,,,,,,522,6190.0,0.19,0.122,228,87477.0,9389.0
348,AZ2010,0.59,N.C.,0.05,0.45,0.05,28.0,249,0.13,,0.23,,,,,,,522,6190.0,0.19,0.122,228,87477.0,9389.0
349,AZ2010,0.59,0.05,N.C.,0.45,N.C.,28.0,249,0.13,,0.23,,,,,,,522,6190.0,0.19,0.122,228,87477.0,9389.0
350,AZ2010,0.59,0.05,N.C.,0.45,0.05,28.0,249,0.13,,0.23,,,,,,,522,6190.0,0.19,0.122,228,87477.0,9389.0
351,AZ2010,0.59,0.05,0.05,0.45,N.C.,28.0,249,0.13,,0.23,,,,,,,522,6190.0,0.19,0.122,228,87477.0,9389.0
352,AZ2010,0.59,0.05,0.05,0.45,0.05,28.0,249,0.13,,0.23,,,,,,,522,6190.0,0.19,0.122,228,87477.0,9389.0
353,AZ2011,0.642,N.A.,N.A.,0.45,N.C.,27.0,232,0.13,,,0.17,0.75,0.66,0.09,0.19,0.34,507,5988.0,,0.121,236,85543.0,8402.0
354,AZ2012,0.694,N.A.,N.A.,0.45,N.A.,28.0,248,0.14,,,,,,,,,504,5997.0,,0.116,227,86441.0,8119.0
355,AZ2013,0.686,N.A.,N.A.,0.45,N.A.,28.0,257,0.12,,,,,,,,0.36,451,5897.0,,0.116,216,85600.0,7232.0
356,AZ2014,0.672,0.05,0.05,0.45,0.08,26.0,230,0.1,,0.19,,,,,,,534,6086.0,0.16,0.12,210,86887.0,6622.0
357,AZ2015,0.753,0.05,0.05,0.46,0.08,24.0,201,0.09,,0.16,,,,,,0.34,469,6128.0,0.13,0.11,217,85351.0,5910.0
358,AZ2016,0.731,0.05,0.05,0.45,0.09,28.0,231,0.08,0.1,0.14,0.21,0.81,0.09,0.09,0.18,,456,6177.0,0.12,0.11,246,84520.0,5357.0
359,AZ2016,0.731,0.05,0.05,0.45,0.09,28.0,231,0.08,0.1,0.14,0.21,0.81,0.09,0.09,0.18,,456,6177.0,0.12,0.11,246,84520.0,5357.0
360,AZ2017,0.703,0.05,0.05,0.45,0.09,28.0,236,0.08,0.08,0.14,0.19,0.79,0.77,0.08,0.17,0.36,469,6119.0,0.12,0.12,253,81872.0,5025.0
361,AZ2018,0.726,0.05,0.05,0.45,0.09,31.0,245,0.08,0.11,0.16,0.21,0.78,0.75,0.07,0.2,,451,6116.0,0.13,0.12,294,80723.0,4650.0
362,AZ2019,0.758,0.04,0.04,0.45,0.1,30.0,224,0.09,0.11,0.18,0.23,0.79,0.76,0.07,0.22,0.41,429,5835.0,0.15,0.11,300,79375.0,4318.0
363,AZ2020,0.788,0.04,0.04,0.45,0.1,36.0,244,,0.12,,0.23,0.76,0.76,0.07,0.2,,405,5666.0,,0.12,388,76947.0,3916.0
364,AZ2021,0.636,0.03,0.03,0.45,0.09,37.0,250,0.09,0.14,0.16,0.24,0.78,0.78,0.08,0.21,N.A.,429,6132.0,0.13,0.12,393,77916.0,3551.0
365,AZ2022,0.739,0.03,0.03,0.45,0.08,35.0,231,0.08,0.13,0.16,0.24,0.82,0.78,0.09,0.21,,486,6119.0,0.13,0.12,360,78547.0,3558.0
366,AZ2023,0.75,0.02,0.02,0.46,0.09,36.0,268,0.09,,,,,,,,N.R.,430,6291.0,0.12,0.12,338,78096.0,3461.0
367,AZ2024,,,,,,,,0.09,,,,,,,,,,,,,,,
368,"Alabama, Congressional District 1 (113th-117th)2017",,,,,,,,0.04,,,,,,,,,,,,,,,
369,"Alabama, Congressional District 1 (113th-117th)2018",,,,,,,,0.05,,,,,,,,,,,,,,,
370,"Alabama, Congressional District 1 (113th-117th)2019",,,,,,,,0.03,,,,,,,,,,,,,,,
371,"Alabama, Congressional District 1 (113th-117th)2021",,,,,,,,0.05,,,,,,,,,,,,,,,
372,"Alabama, Congressional District 1 (118th - current)2022",,,,,,,,0.03,,,,,,,,,,,,,,,
373,"Alabama, Congressional District 1 (118th - current)2023",,,,,,,,0.03,,,,,,,,,,,,,,,
374,"Alabama, Congressional District 1 (118th - current)2024",,,,,,,,0.04,,,,,,,,,,,,,,,
375,"Alabama, Congressional District 2 (113th-117th)2017",,,,,,,,0.03,,,,,,,,,,,,,,,
376,"Alabama, Congressional District 2 (113th-117th)2018",,,,,,,,0.03,,,,,,,,,,,,,,,
377,"Alabama, Congressional District 2 (113th-117th)2019",,,,,,,,0.03,,,,,,,,,,,,,,,
378,"Alabama, Congressional District 2 (113th-117th)2021",,,,,,,,0.05,,,,,,,,,,,,,,,
379,"Alabama, Congressional District 2 (118th - current)2022",,,,,,,,0.03,,,,,,,,,,,,,,,
380,"Alabama, Congressional District 2 (118th - current)2023",,,,,,,,0.05,,,,,,,,,,,,,,,
381,"Alabama, Congressional District 2 (118th - current)2024",,,,,,,,0.05,,,,,,,,,,,,,,,
382,"Alabama, Congressional District 3 (113th-117th)2017",,,,,,,,0.02,,,,,,,,,,,,,,,
383,"Alabama, Congressional District 3 (113th-117th)2018",,,,,,,,0.02,,,,,,,,,,,,,,,
384,"Alabama, Congressional District 3 (113th-117th)2019",,,,,,,,0.02,,,,,,,,,,,,,,,
385,"Alabama, Congressional District 3 (113th-117th)2021",,,,,,,,0.04,,,,,,,,,,,,,,,
386,"Alabama, Congressional District 3 (118th - current)2022",,,,,,,,0.05,,,,,,,,,,,,,,,
387,"Alabama, Congressional District 3 (118th - current)2023",,,,,,,,0.03,,,,,,,,,,,,,,,
388,"Alabama, Congressional District 3 (118th - current)2024",,,,,,,,0.04,,,,,,,,,,,,,,,
389,"Alabama, Congressional District 4 (113th-117th)2017",,,,,,,,0.03,,,,,,,,,,,,,,,
390,"Alabama, Congressional District 4 (113th-117th)2018",,,,,,,,0.05,,,,,,,,,,,,,,,
391,"Alabama, Congressional District 4 (113th-117th)2019",,,,,,,,0.06,,,,,,,,,,,,,,,
392,"Alabama, Congressional District 4 (113th-117th)2021",,,,,,,,0.04,,,,,,,,,,,,,,,
393,"Alabama, Congressional District 4 (118th - current)2022",,,,,,,,0.04,,,,,,,,,,,,,,,
394,"Alabama, Congressional District 4 (118th - current)2023",,,,,,,,0.04,,,,,,,,,,,,,,,
395,"Alabama, Congressional District 4 (118th - current)2024",,,,,,,,0.04,,,,,,,,,,,,,,,
