,LocYear,safe1: 1,safe1: 2,safe4,safe5,safe6,safe7,safe9_10,safe1112: E,safe1112: M,Neglect,safe1112: O,safe1112: P,safe1112: S,safe1415: 1,safe1415: 2,safe161718: 1,safe161718: 2,safe1920: 1,safe1920: 2,safe212223
1017,NH2002,0.13,0.49,563.0,512.0,114.0,193,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.12,0.27,
1018,NH2003,0.14,0.5,578.0,613.0,131.0,175,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.1,0.24,
1019,NH2004,0.12,0.49,560.0,523.0,102.0,239,3,30,19,615,N.R.,262,194,,,,,0.09,0.24,
1020,NH2005,0.11,0.51,548.0,549.0,124.0,272,3,10,29,636,N.R.,274,204,,,,,0.08,0.25,0.1
1021,NH2006,0.12,0.54,557.0,557.0,135.0,250,3,21,25,575,N.R.,212,170,,,,,0.09,0.26,0.09
1022,NH2007,0.13,0.53,585.0,591.0,141.0,244,3,22,36,653,N.R.,273,151,,,,,0.09,0.26,0.09
1023,NH2008,0.11,0.51,571.0,553.0,167.0,297,4,28,49,845,N.R.,369,163,,,,,0.1,0.27,0.09
1024,NH2009,0.1,0.48,505.0,558.0,135.0,272,3,27,37,737,N.R.,288,177,,,,,0.12,0.28,0.1
1025,NH2010,0.1,0.49,522.0,529.0,173.0,227,3,15,24,642,N.R.,119,117,,,,,0.11,0.27,0.09
1026,NH2011,0.09,0.51,495.0,474.0,144.0,167,3,14,29,696,N.R.,82,95,,,,,0.1,0.26,0.07
1027,NH2012,0.08,0.49,535.0,398.0,96.0,182,3,24,22,723,N.R.,65,120,,,,,0.1,0.28,0.07
1028,NH2013,0.07,0.46,600.0,432.0,110.0,189,3,16,27,642,N.R.,66,136,,,,,0.1,0.3,0.06
1029,NH2014,,,478.0,580.0,120.0,159,2,6,22,506,N.R.,55,100,,,,,0.09,0.29,
1030,NH2015,0.06,0.45,620.0,533.0,118.0,146,3,5,29,644,N.R.,48,80,,,,,0.08,0.28,0.05
1031,NH2016,0.06,0.46,751.0,535.0,85.0,131,3,14,24,777,N.R.,76,79,,,,,0.09,0.29,0.04
1032,NH2017,0.06,0.48,925.0,565.0,102.0,208,4,8,26,1011,N.R.,97,78,,,,,0.09,0.3,0.04
1033,NH2018,0.06,0.45,868.0,724.0,211.0,129,5,26,29,1167,N.R.,111,98,,,,,0.08,0.3,0.05
1034,NH2019,,,846.0,886.0,278.0,253,5,20,50,1050,N.R.,106,100,,,,,,,
1035,NH2020,,,677.0,658.0,183.0,214,5,45,28,1010,N.R.,82,119,,,,,,,
1036,NH2021,0.04,0.37,591.0,597.0,241.0,214,4,40,32,834,N.R.,101,80,0.02,0.15,0.02,0.15,0.06,0.28,0.07
1037,NH2021,0.04,0.37,591.0,597.0,241.0,214,4,40,32,834,N.R.,101,80,0.02,0.15,0.02,0.15,0.06,0.28,0.07
1038,NH2021,0.04,0.37,591.0,597.0,241.0,214,4,40,32,834,N.R.,101,80,0.02,0.15,0.02,0.15,0.06,0.28,0.07
1039,NH2021,0.04,0.37,591.0,597.0,241.0,214,4,40,32,834,N.R.,101,80,0.02,0.15,0.02,0.15,0.06,0.28,0.07
1040,NH2021,0.04,0.37,591.0,597.0,241.0,214,4,40,32,834,N.R.,101,80,0.02,0.15,0.02,0.15,0.06,0.28,0.07
1041,NH2021,0.04,0.37,591.0,597.0,241.0,214,4,40,32,834,N.R.,101,80,0.02,0.15,0.02,0.15,0.06,0.28,0.07
1042,NH2022,0.04,0.37,740.0,598.0,,238,4,64,39,909,N.R.,102,68,0.01,0.14,0.01,0.14,0.06,0.3,0.08
1043,NH2022,0.04,0.37,740.0,598.0,,238,4,64,39,909,N.R.,102,68,0.01,0.14,0.01,0.14,0.06,0.3,0.08
1044,NH2022,0.04,0.37,740.0,598.0,,238,4,64,39,909,N.R.,102,68,0.01,0.14,0.01,0.14,0.06,0.3,0.08
1045,NH2022,0.04,0.37,740.0,598.0,,238,4,64,39,909,N.R.,102,68,0.01,0.14,0.01,0.14,0.06,0.3,0.08
1046,NH2022,0.04,0.37,740.0,598.0,,238,4,64,39,909,N.R.,102,68,0.01,0.14,0.01,0.14,0.06,0.3,0.08
1047,NH2022,0.04,0.37,740.0,598.0,,238,4,64,39,909,N.R.,102,68,0.01,0.14,0.01,0.14,0.06,0.3,0.08
1048,NH2023,,,766.0,693.0,,298,5,222,45,1037,N.R.,117,95,,,,,,,
1049,NH2024,,,,,,,5,,,,,,,,,,,,,
1050,NJ2000,,,4654.0,4109.0,832.0,4799,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1051,NJ2001,,,5433.0,4607.0,1030.0,5138,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1052,NJ2002,0.1,0.42,6052.0,5404.0,1385.0,5050,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.07,0.18,
1053,NJ2003,0.11,0.41,6994.0,5483.0,973.0,5264,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.07,0.18,
1054,NJ2004,0.1,0.42,6673.0,6746.0,1317.0,5111,4,308,918,3988,30,2082,644,,,,,0.06,0.16,
1055,NJ2005,0.12,0.45,5827.0,7053.0,1377.0,4845,4,142,897,4573,12,3134,839,,,,,0.06,0.16,0.07
1056,NJ2006,0.12,0.44,6298.0,6993.0,1325.0,4672,5,96,701,6265,12,3234,993,,,,,0.06,0.15,0.07
1057,NJ2007,0.1,0.41,5702.0,7082.0,1219.0,4193,3,9,N.R.,5310,N.R.,2299,810,,,,,0.06,0.16,0.07
1058,NJ2008,0.09,0.44,5217.0,5518.0,1265.0,3009,4,20,212,6337,N.R.,2014,896,,,,,0.06,0.17,0.06
1059,NJ2009,0.09,0.46,4800.0,5418.0,1347.0,2688,4,16,228,6637,N.R.,1937,943,,,,,0.07,0.18,0.06
1060,NJ2010,0.1,0.45,4646.0,4949.0,1289.0,2457,4,35,233,6822,N.R.,1424,961,,,,,0.08,0.2,0.08
1061,NJ2011,0.09,0.46,4535.0,4811.0,1089.0,2294,4,35,179,6372,N.R.,1153,898,,,,,0.07,0.19,0.07
1062,NJ2012,0.07,0.41,5253.0,4767.0,1023.0,2227,4,68,215,7179,N.R.,1081,922,,,,,0.05,0.15,0.05
1063,NJ2013,0.08,0.38,5361.0,5136.0,927.0,2443,5,48,207,7623,N.R.,1286,833,,,,,0.06,0.17,0.05
1064,NJ2014,,,5056.0,4742.0,1024.0,2593,6,55,234,9373,N.R.,1736,1104,,,,,0.07,0.19,
1065,NJ2015,0.06,0.4,4594.0,4760.0,1072.0,2698,5,45,184,7664,N.R.,1462,840,,,,,0.06,0.21,0.04
1066,NJ2016,0.05,0.4,4271.0,4506.0,1185.0,2567,4,46,153,6558,N.R.,1106,820,,,,,0.05,0.22,0.03
1067,NJ2017,0.06,0.42,3726.0,4196.0,1106.0,2479,3,52,N.R.,5334,N.R.,911,708,,,,,0.06,0.21,0.03
1068,NJ2018,0.05,0.41,3540.0,3863.0,1054.0,2267,3,45,154,4518,N.R.,779,799,,,,,0.07,0.22,0.03
1069,NJ2019,,,2679.0,3700.0,1162.0,1895,3,71,118,3797,2,657,769,,,,,,,
1070,NJ2020,,,1832.0,2426.0,788.0,1588,2,46,77,2581,N.R.,516,633,,,,,,,
1071,NJ2021,0.05,0.33,1534.0,2100.0,639.0,1372,2,27,63,2287,N.R.,366,603,0.01,0.09,0.01,0.09,0.06,0.28,0.07
1072,NJ2021,0.05,0.33,1534.0,2100.0,639.0,1372,2,27,63,2287,N.R.,366,603,0.01,0.09,0.01,0.09,0.06,0.28,0.07
1073,NJ2021,0.05,0.33,1534.0,2100.0,639.0,1372,2,27,63,2287,N.R.,366,603,0.01,0.09,0.01,0.09,0.06,0.28,0.07
1074,NJ2021,0.05,0.33,1534.0,2100.0,639.0,1372,2,27,63,2287,N.R.,366,603,0.01,0.09,0.01,0.09,0.06,0.28,0.07
1075,NJ2021,0.05,0.33,1534.0,2100.0,639.0,1372,2,27,63,2287,N.R.,366,603,0.01,0.09,0.01,0.09,0.06,0.28,0.07
1076,NJ2021,0.05,0.33,1534.0,2100.0,639.0,1372,2,27,63,2287,N.R.,366,603,0.01,0.09,0.01,0.09,0.06,0.28,0.07
1077,NJ2022,0.03,0.29,1468.0,1844.0,,1061,2,18,60,2101,N.R.,435,645,0.01,0.08,0.01,0.08,0.06,0.28,0.08
1078,NJ2022,0.03,0.29,1468.0,1844.0,,1061,2,18,60,2101,N.R.,435,645,0.01,0.08,0.01,0.08,0.06,0.28,0.08
1079,NJ2022,0.03,0.29,1468.0,1844.0,,1061,2,18,60,2101,N.R.,435,645,0.01,0.08,0.01,0.08,0.06,0.28,0.08
1080,NJ2022,0.03,0.29,1468.0,1844.0,,1061,2,18,60,2101,N.R.,435,645,0.01,0.08,0.01,0.08,0.06,0.28,0.08
1081,NJ2022,0.03,0.29,1468.0,1844.0,,1061,2,18,60,2101,N.R.,435,645,0.01,0.08,0.01,0.08,0.06,0.28,0.08
1082,NJ2022,0.03,0.29,1468.0,1844.0,,1061,2,18,60,2101,N.R.,435,645,0.01,0.08,0.01,0.08,0.06,0.28,0.08
1083,NJ2023,,,1619.0,1575.0,,990,1,13,55,2124,1,428,450,,,,,,,
1084,NJ2024,,,,,,,1,,,,,,,,,,,,,
1085,NM2000,,,1780.0,1716.0,347.0,822,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1086,NM2001,,,1887.0,1754.0,369.0,667,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1087,NM2002,0.14,0.41,1968.0,1606.0,275.0,514,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.1,0.19,
1088,NM2003,0.14,0.42,1941.0,1426.0,220.0,583,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.12,0.21,
1089,NM2004,0.12,0.38,2243.0,1842.0,265.0,634,11,430,123,4236,8,2099,461,,,,,0.09,0.18,
1090,NM2005,0.1,0.37,2241.0,2039.0,289.0,711,13,1828,203,5181,17,1214,487,,,,,0.08,0.17,0.09
1091,NM2006,0.1,0.4,2121.0,2061.0,338.0,860,11,1275,161,4394,4,924,347,,,,,0.09,0.19,0.09
1092,NM2007,0.1,0.39,2268.0,2153.0,355.0,963,11,1281,179,4550,6,962,309,,,,,0.08,0.16,0.09
1093,NM2008,0.1,0.38,2139.0,2296.0,427.0,907,10,1184,175,4273,2,962,269,,,,,0.09,0.16,0.1
1094,NM2009,0.09,0.37,1991.0,2164.0,437.0,878,10,1085,146,4026,N.R.,864,285,,,,,0.09,0.19,0.1
1095,NM2010,0.07,0.36,1766.0,1847.0,420.0,777,10,1096,92,4274,1,728,194,,,,,0.09,0.21,0.09
1096,NM2011,0.08,0.37,1779.0,1778.0,351.0,786,11,1167,132,4302,N.R.,729,197,,,,,0.1,0.21,0.09
1097,NM2012,0.07,0.39,1721.0,1638.0,345.0,838,11,1221,153,4588,5,775,205,,,,,0.09,0.19,0.07
1098,NM2013,0.06,0.37,1858.0,1669.0,310.0,880,13,1309,149,5329,2,795,188,,,,,0.08,0.19,0.05
1099,NM2014,,,2120.0,1808.0,315.0,990,15,1640,246,6217,N.R.,1012,248,,,,,0.09,0.21,
1100,NM2015,0.06,0.36,1795.0,1655.0,295.0,1134,17,2000,323,7095,N.R.,1158,231,,,,,0.09,0.23,0.07
1101,NM2016,0.06,0.33,1872.0,1715.0,306.0,1263,15,1752,277,6084,N.R.,927,194,,,,,0.1,0.24,0.06
1102,NM2017,0.05,0.31,1902.0,1824.0,311.0,1424,17,2332,294,6822,N.R.,1040,220,,,,,0.1,0.24,0.05
1103,NM2018,0.04,0.29,1679.0,1793.0,297.0,1205,17,2249,266,6353,N.R.,979,292,,,,,0.1,0.23,0.05
1104,NM2019,,,1447.0,1609.0,336.0,1194,17,2165,253,6546,N.R.,959,217,,,,,,,
1105,NM2020,,,1184.0,1372.0,281.0,1040,15,1950,217,5692,N.R.,940,257,,,,,,,
1106,NM2021,0.04,0.29,929.0,1188.0,319.0,785,12,1751,197,4843,N.R.,708,218,0.02,0.18,0.02,0.18,0.12,0.34,0.16
1107,NM2021,0.04,0.29,929.0,1188.0,319.0,785,12,1751,197,4843,N.R.,708,218,0.02,0.18,0.02,0.18,0.12,0.34,0.16
1108,NM2021,0.04,0.29,929.0,1188.0,319.0,785,12,1751,197,4843,N.R.,708,218,0.02,0.18,0.02,0.18,0.12,0.34,0.16
1109,NM2021,0.04,0.29,929.0,1188.0,319.0,785,12,1751,197,4843,N.R.,708,218,0.02,0.18,0.02,0.18,0.12,0.34,0.16
1110,NM2021,0.04,0.29,929.0,1188.0,319.0,785,12,1751,197,4843,N.R.,708,218,0.02,0.18,0.02,0.18,0.12,0.34,0.16
1111,NM2021,0.04,0.29,929.0,1188.0,319.0,785,12,1751,197,4843,N.R.,708,218,0.02,0.18,0.02,0.18,0.12,0.34,0.16
1112,NM2022,0.04,0.28,927.0,950.0,,704,13,1388,201,4738,N.R.,733,206,0.02,0.15,0.02,0.15,0.1,0.35,0.11
1113,NM2022,0.04,0.28,927.0,950.0,,704,13,1388,201,4738,N.R.,733,206,0.02,0.15,0.02,0.15,0.1,0.35,0.11
1114,NM2022,0.04,0.28,927.0,950.0,,704,13,1388,201,4738,N.R.,733,206,0.02,0.15,0.02,0.15,0.1,0.35,0.11
1115,NM2022,0.04,0.28,927.0,950.0,,704,13,1388,201,4738,N.R.,733,206,0.02,0.15,0.02,0.15,0.1,0.35,0.11
1116,NM2022,0.04,0.28,927.0,950.0,,704,13,1388,201,4738,N.R.,733,206,0.02,0.15,0.02,0.15,0.1,0.35,0.11
1117,NM2022,0.04,0.28,927.0,950.0,,704,13,1388,201,4738,N.R.,733,206,0.02,0.15,0.02,0.15,0.1,0.35,0.11
1118,NM2023,,,1317.0,872.0,,702,12,1532,216,4652,N.R.,724,153,,,,,,,
1119,NM2024,,,,,,,14,,,,,,,,,,,,,
1120,NV2000,,,673.0,387.0,231.0,67,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1121,NV2001,,,3338.0,3053.0,244.0,590,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1122,NV2002,0.11,0.34,3435.0,3078.0,254.0,532,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.1,0.18,
1123,NV2003,0.11,0.36,3676.0,3222.0,300.0,1056,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.08,0.15,
1124,NV2004,0.11,0.39,3488.0,3055.0,287.0,1581,7,273,102,3456,N.R.,866,183,,,,,0.07,0.16,
1125,NV2005,0.1,0.42,3630.0,3064.0,412.0,1749,7,480,101,3946,N.R.,1006,233,,,,,0.08,0.16,0.09
1126,NV2006,0.1,0.39,3950.0,3468.0,444.0,1820,8,549,145,4315,N.R.,1103,216,,,,,0.07,0.14,0.09
1127,NV2007,0.09,0.4,3700.0,3639.0,466.0,1933,8,631,146,4276,N.R.,1208,320,,,,,0.08,0.16,0.09
1128,NV2008,0.09,0.43,3344.0,3362.0,475.0,2200,7,741,118,3806,N.R.,1058,290,,,,,0.09,0.18,0.09
1129,NV2009,0.08,0.42,2905.0,3092.0,525.0,2095,6,163,99,3283,N.R.,1389,402,,,,,0.08,0.18,0.08
1130,NV2010,0.08,0.4,2884.0,2833.0,644.0,2093,7,76,96,3341,N.R.,1493,346,,,,,0.09,0.2,0.08
1131,NV2011,0.07,0.38,2776.0,2887.0,821.0,1970,8,84,70,3737,N.R.,1922,339,,,,,0.09,0.2,0.07
1132,NV2012,0.07,0.37,3126.0,2960.0,766.0,1879,8,85,129,3929,N.R.,1842,264,,,,,0.08,0.19,0.06
1133,NV2013,0.07,0.37,3381.0,3253.0,721.0,1956,8,56,105,3956,N.R.,1953,281,,,,,0.08,0.18,0.05
1134,NV2014,,,3343.0,3250.0,729.0,2059,6,35,88,3153,N.R.,1481,204,,,,,0.07,0.17,
1135,NV2015,0.07,0.34,3486.0,3144.0,799.0,1998,7,41,106,3636,N.R.,1650,277,,,,,0.09,0.18,0.05
1136,NV2016,0.05,0.31,3400.0,3556.0,796.0,1616,7,24,88,3910,N.R.,1273,269,,,,,0.09,0.26,0.05
1137,NV2017,0.04,0.31,3367.0,3145.0,740.0,1672,7,10,81,4002,N.R.,1050,250,,,,,0.09,0.32,0.05
1138,NV2018,0.04,0.32,3154.0,2965.0,760.0,1664,7,17,80,4302,N.R.,985,335,,,,,0.1,0.31,0.06
1139,NV2019,,,3231.0,3181.0,805.0,1667,7,4,82,4183,N.R.,951,290,,,,,,,
1140,NV2020,,,2788.0,2909.0,796.0,1702,7,18,76,4136,N.R.,1027,365,,,,,,,
1141,NV2021,0.04,0.27,2820.0,2961.0,727.0,1606,8,11,59,4683,N.R.,947,396,0.01,0.12,0.01,0.12,0.09,0.32,0.14
1142,NV2021,0.04,0.27,2820.0,2961.0,727.0,1606,8,11,59,4683,N.R.,947,396,0.01,0.12,0.01,0.12,0.09,0.32,0.14
1143,NV2021,0.04,0.27,2820.0,2961.0,727.0,1606,8,11,59,4683,N.R.,947,396,0.01,0.12,0.01,0.12,0.09,0.32,0.14
1144,NV2021,0.04,0.27,2820.0,2961.0,727.0,1606,8,11,59,4683,N.R.,947,396,0.01,0.12,0.01,0.12,0.09,0.32,0.14
1145,NV2021,0.04,0.27,2820.0,2961.0,727.0,1606,8,11,59,4683,N.R.,947,396,0.01,0.12,0.01,0.12,0.09,0.32,0.14
1146,NV2021,0.04,0.27,2820.0,2961.0,727.0,1606,8,11,59,4683,N.R.,947,396,0.01,0.12,0.01,0.12,0.09,0.32,0.14
1147,NV2022,0.04,0.28,2650.0,2736.0,,1470,8,6,83,4972,N.R.,934,458,0.01,0.1,0.01,0.1,0.07,0.3,0.1
1148,NV2022,0.04,0.28,2650.0,2736.0,,1470,8,6,83,4972,N.R.,934,458,0.01,0.1,0.01,0.1,0.07,0.3,0.1
1149,NV2022,0.04,0.28,2650.0,2736.0,,1470,8,6,83,4972,N.R.,934,458,0.01,0.1,0.01,0.1,0.07,0.3,0.1
1150,NV2022,0.04,0.28,2650.0,2736.0,,1470,8,6,83,4972,N.R.,934,458,0.01,0.1,0.01,0.1,0.07,0.3,0.1
1151,NV2022,0.04,0.28,2650.0,2736.0,,1470,8,6,83,4972,N.R.,934,458,0.01,0.1,0.01,0.1,0.07,0.3,0.1
1152,NV2022,0.04,0.28,2650.0,2736.0,,1470,8,6,83,4972,N.R.,934,458,0.01,0.1,0.01,0.1,0.07,0.3,0.1
1153,NV2023,,,2605.0,2571.0,,1432,9,13,77,5741,N.R.,763,382,,,,,,,
1154,NV2024,,,,,,,8,,,,,,,,,,,,,
1155,NY2000,,,16605.0,20337.0,4234.0,15661,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1156,NY2001,,,15135.0,18703.0,3935.0,14448,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1157,NY2002,0.11,0.43,15432.0,17970.0,3791.0,13729,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.09,0.21,
1158,NY2003,0.11,0.43,13598.0,16905.0,3874.0,12529,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,0.08,0.21,
1159,NY2004,0.11,0.43,12705.0,16085.0,4532.0,10650,13,937,3788,58294,20124,11575,3546,,,,,0.08,0.21,
1160,NY2005,0.12,0.44,11283.0,14667.0,3407.0,9238,13,773,3724,57238,19189,10763,3533,,,,,0.08,0.2,0.08
1161,NY2006,0.11,0.43,13353.0,13289.0,2810.0,8039,15,842,4456,65090,22476,11550,3657,,,,,0.07,0.2,0.07
1162,NY2007,0.1,0.43,13225.0,12964.0,2488.0,7659,16,960,5094,68371,23975,12178,3688,,,,,0.08,0.21,0.07
1163,NY2008,0.1,0.44,13506.0,13338.0,2394.0,7014,16,1120,5241,69475,24353,11811,3771,,,,,0.08,0.23,0.08
1164,NY2009,0.1,0.42,12876.0,13658.0,2398.0,6890,18,1216,5871,74268,26004,12865,3893,,,,,0.09,0.21,0.08
1165,NY2010,0.09,0.41,12605.0,13243.0,2205.0,6603,18,654,4106,71223,22118,8364,2516,,,,,0.08,0.2,0.07
1166,NY2011,0.08,0.43,11122.0,12382.0,2214.0,6417,17,558,3705,67771,20478,7627,2313,,,,,0.08,0.21,0.06
1167,NY2012,0.08,0.41,10594.0,10617.0,2182.0,6061,16,522,3827,64443,18757,6989,2154,,,,,0.08,0.2,0.06
1168,NY2013,0.07,0.38,9345.0,10551.0,2184.0,5843,15,541,3528,61161,17462,6499,2119,,,,,0.08,0.2,0.05
1169,NY2014,,,9691.0,9854.0,1997.0,5463,15,468,3853,62442,17170,6354,2063,,,,,0.08,0.23,
1170,NY2015,0.07,0.44,8980.0,8676.0,1933.0,5172,16,464,4090,63394,17841,6483,1987,,,,,0.07,0.23,0.04
1171,NY2016,0.05,0.43,8235.0,8190.0,1983.0,4824,16,470,3808,61951,17937,6223,2084,,,,,0.07,0.23,0.04
1172,NY2017,0.05,0.39,8852.0,8845.0,1729.0,4571,17,561,4592,67427,20004,6868,2152,,,,,0.07,0.24,0.03
1173,NY2018,0.05,0.38,8055.0,7332.0,1697.0,4239,17,521,4374,65384,19403,6458,2362,,,,,0.07,0.24,0.04
1174,NY2019,,,8337.0,7968.0,1648.0,3806,17,509,4273,64094,18198,6106,2259,,,,,,,
1175,NY2020,,,6576.0,6478.0,974.0,3605,15,576,3287,56435,16818,5273,2168,,,,,,,
1176,NY2021,0.04,0.32,6353.0,7040.0,1145.0,3570,14,474,2889,55337,1792,4184,2166,0.01,0.1,0.01,0.1,0.07,0.26,0.1
1177,NY2021,0.04,0.32,6353.0,7040.0,1145.0,3570,14,474,2889,55337,1792,4184,2166,0.01,0.1,0.01,0.1,0.07,0.26,0.1
1178,NY2021,0.04,0.32,6353.0,7040.0,1145.0,3570,14,474,2889,55337,1792,4184,2166,0.01,0.1,0.01,0.1,0.07,0.26,0.1
1179,NY2021,0.04,0.32,6353.0,7040.0,1145.0,3570,14,474,2889,55337,1792,4184,2166,0.01,0.1,0.01,0.1,0.07,0.26,0.1
1180,NY2021,0.04,0.32,6353.0,7040.0,1145.0,3570,14,474,2889,55337,1792,4184,2166,0.01,0.1,0.01,0.1,0.07,0.26,0.1
1181,NY2021,0.04,0.32,6353.0,7040.0,1145.0,3570,14,474,2889,55337,1792,4184,2166,0.01,0.1,0.01,0.1,0.07,0.26,0.1
1182,NY2022,0.04,0.31,6095.0,6471.0,,3610,13,432,2660,48632,1326,4697,2160,0.01,0.09,0.01,0.09,0.06,0.27,0.08
1183,NY2022,0.04,0.31,6095.0,6471.0,,3610,13,432,2660,48632,1326,4697,2160,0.01,0.09,0.01,0.09,0.06,0.27,0.08
1184,NY2022,0.04,0.31,6095.0,6471.0,,3610,13,432,2660,48632,1326,4697,2160,0.01,0.09,0.01,0.09,0.06,0.27,0.08
1185,NY2022,0.04,0.31,6095.0,6471.0,,3610,13,432,2660,48632,1326,4697,2160,0.01,0.09,0.01,0.09,0.06,0.27,0.08
1186,NY2022,0.04,0.31,6095.0,6471.0,,3610,13,432,2660,48632,1326,4697,2160,0.01,0.09,0.01,0.09,0.06,0.27,0.08
1187,NY2022,0.04,0.31,6095.0,6471.0,,3610,13,432,2660,48632,1326,4697,2160,0.01,0.09,0.01,0.09,0.06,0.27,0.08
1188,NY2023,,,6447.0,6636.0,,3435,12,424,2474,45233,1118,4582,1764,,,,,,,
1189,NY2024,,,,,,,11,,,,,,,,,,,,,
1190,OH2000,,,15396.0,14131.0,2044.0,4364,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,,,,,,,
1191,OH2001,,,16157.0,14136.0,2230.0,5776,16,5506,12,24338,N.R.,12317,7542,,,,,,,
1192,OH2002,0.11,0.46,14982.0,14421.0,2396.0,5615,16,6446,17,24655,N.R.,11139,7506,,,,,0.09,0.18,
1193,OH2003,0.11,0.44,13997.0,14437.0,2420.0,5098,15,6294,9,23405,N.R.,10324,7070,,,,,0.08,0.17,
1194,OH2004,0.11,0.45,13152.0,13574.0,2201.0,4814,14,4287,5,22288,N.R.,8840,7230,,,,,0.07,0.16,
1195,OH2005,0.1,0.47,12311.0,12201.0,2044.0,4350,14,4049,3,21706,N.R.,8583,7616,,,,,0.07,0.17,0.08
1196,OH2006,0.11,0.47,12016.0,11285.0,1803.0,4014,14,3951,8,21003,N.R.,9654,7081,,,,,0.07,0.17,0.09
1197,OH2007,0.11,0.47,11746.0,11011.0,1739.0,3781,13,2910,54,19177,N.R.,10053,6435,,,,,0.07,0.17,0.08
1198,OH2008,0.1,0.47,10168.0,10804.0,1638.0,3477,12,2018,320,15716,N.R.,11333,6120,,,,,0.08,0.17,0.07
1199,OH2009,0.08,0.45,8741.0,10074.0,1453.0,3382,11,2092,479,14213,N.R.,11735,5939,,,,,0.08,0.18,0.07
1200,OH2010,0.07,0.43,9184.0,8924.0,1359.0,3011,11,1951,537,13716,N.R.,11690,5551,,,,,0.07,0.18,0.07
1201,OH2011,0.07,0.43,9934.0,9471.0,1420.0,2789,11,2139,477,14094,N.R.,11619,5194,,,,,0.08,0.19,0.06
1202,OH2012,0.07,0.41,9551.0,9356.0,1250.0,2655,11,1885,516,13070,N.R.,11714,5251,,,,,0.07,0.19,0.05
1203,OH2013,0.06,0.42,9875.0,9212.0,1244.0,2976,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,,,,,0.06,0.18,0.05
1204,OH2014,,,9924.0,9340.0,1406.0,2942,9,1096,463,10787,N.R.,10780,4583,,,,,0.06,0.2,
1205,OH2015,0.06,0.41,10360.0,9328.0,1334.0,3010,9,823,386,10073,N.R.,10132,4660,,,,,0.06,0.21,0.04
1206,OH2016,0.05,0.39,10772.0,9921.0,1449.0,3201,9,791,426,10428,N.R.,10670,4479,,,,,0.06,0.21,0.04
1207,OH2017,0.05,0.39,11845.0,10234.0,1538.0,3373,10,912,488,11143,N.R.,11825,4318,,,,,0.06,0.21,0.04
1208,OH2018,0.05,0.37,12325.0,11014.0,1566.0,3579,10,1443,444,11183,N.R.,11484,4400,,,,,0.06,0.22,0.04
1209,OH2019,,,12410.0,11053.0,1665.0,3677,10,1615,484,11568,N.R.,11462,4479,,,,,,,
1210,OH2020,,,10720.0,10458.0,1466.0,3472,9,1571,368,10212,N.R.,11243,4220,,,,,,,
1211,OH2021,0.05,0.33,10505.0,10324.0,1622.0,3526,9,1624,412,11117,N.R.,11089,4338,0.02,0.17,0.02,0.17,0.07,0.26,0.09
1212,OH2021,0.05,0.33,10505.0,10324.0,1622.0,3526,9,1624,412,11117,N.R.,11089,4338,0.02,0.17,0.02,0.17,0.07,0.26,0.09
1213,OH2021,0.05,0.33,10505.0,10324.0,1622.0,3526,9,1624,412,11117,N.R.,11089,4338,0.02,0.17,0.02,0.17,0.07,0.26,0.09
1214,OH2021,0.05,0.33,10505.0,10324.0,1622.0,3526,9,1624,412,11117,N.R.,11089,4338,0.02,0.17,0.02,0.17,0.07,0.26,0.09
1215,OH2021,0.05,0.33,10505.0,10324.0,1622.0,3526,9,1624,412,11117,N.R.,11089,4338,0.02,0.17,0.02,0.17,0.07,0.26,0.09
1216,OH2021,0.05,0.33,10505.0,10324.0,1622.0,3526,9,1624,412,11117,N.R.,11089,4338,0.02,0.17,0.02,0.17,0.07,0.26,0.09
